Old_HD,New_SD,Old_HD_Republican,Old_HD_Democrat,Old_HD_Other,Old_HD_Total,Voters_To_New_SD,New_SD_Republican,New_SD_Democrat,New_SD_Other,Expected_Republican,Expected_Democrat,Net_Republican_Change,Net_Democrat_Change,Pct_Republican_Change,Pct_Democrat_Change
90,25,2723,3732,5247,94679,40002,1513,2279,36210,1150.4710231413512,1576.7748286314811,362.5289768586488,702.2251713685189,31.511352269331088,44.53553916623569
91,12,11430,2978,6873,116874,20067,1260,401,18406,1962.5050053904206,511.3158273011962,-702.5050053904206,-110.31582730119618,-35.796342096496424,-21.574890001637566
91,24,11430,2978,6873,116874,96807,10170,2577,84060,9467.494994609578,2466.6841726988036,702.5050053904215,110.31582730119635,7.420178260357152,4.472231529361118
92,6,4820,4343,4582,93682,8151,431,305,7415,419.3742661343694,377.871875066715,11.625733865630593,-72.871875066715,2.7721619575736334,-19.284810507225274
92,24,4820,4343,4582,93682,25906,2194,1518,22194,1332.880596059008,1200.9751926730855,861.119403940992,317.02480732691447,64.60589241730318,26.39728191398297
92,25,4820,4343,4582,93682,36081,1611,1788,32682,1856.390982259132,1672.6776008197946,-245.390982259132,115.32239918020537,-13.218712254274356,6.894478596693397
92,30,4820,4343,4582,93682,23544,584,732,22228,1211.3541555474906,1091.4753314404047,-627.3541555474906,-359.4753314404047,-51.78949134524148,-32.93481044285354
93,12,9495,3445,7077,138663,79699,5138,1885,72676,5457.418381255273,1980.0743889862472,-319.41838125527283,-95.07438898624719,-5.8529209040008165,-4.801556422075794
93,24,9495,3445,7077,138663,58964,4357,1560,53047,4037.5816187447263,1464.9256110137528,319.41838125527374,95.07438898624719,7.911131251746189,6.490048932959411
94,6,11909,4885,9657,120886,38158,3771,1570,32817,3759.1087636285424,1541.96375097199,11.89123637145758,28.036249028009934,0.3163312667755685,1.8182171280185442
94,24,11909,4885,9657,120886,52269,5856,1978,44435,5149.244089472727,2112.1888804328046,706.755910527273,-134.18888043280458,13.725430339808256,-6.353072003925529
94,25,11909,4885,9657,120886,30407,2281,1336,26790,2995.524403156693,1228.7460499975182,-714.5244031566931,107.25395000248182,-23.85306567370057,8.728732027476177
94,30,11909,4885,9657,120886,52,1,1,50,5.122743742037953,2.101318597687077,-4.122743742037953,-1.1013185976870772,-80.47921093936712,-52.41083379261475
95,12,2490,6895,6371,107476,16731,340,721,15670,387.623190293647,1073.3581915962634,-47.623190293646985,-352.3581915962634,-12.28594972802573,-32.827642659739496
95,25,2490,6895,6371,107476,90745,2150,6174,82421,2102.376809706353,5821.641808403737,47.623190293646985,352.35819159626317,2.2652071728425645,6.052557048213139
96,6,10477,5344,9072,131012,98669,8858,3811,86000,7890.537607242085,4024.7239642170184,967.462392757915,-213.72396421701842,12.261045329407716,-5.310276334903801
96,25,10477,5344,9072,131012,28747,1469,1320,25958,2298.8910863127044,1172.5946325527434,-829.8910863127044,147.4053674472566,-36.09962608728038,12.570871753553442
96,30,10477,5344,9072,131012,3596,150,213,3233,287.5713064452111,146.68140323023846,-137.57130644521112,66.31859676976154,-47.83902404790917,45.212682255067165
97,12,13088,5228,10376,134488,100757,10768,3455,86534,9805.392421628694,3916.762804116352,962.6075783713059,-461.7628041163521,9.817124465594972,-11.789399236304504
97,25,13088,5228,10376,134488,33731,2320,1773,29638,3282.6075783713045,1311.2371958836475,-962.6075783713045,461.7628041163525,-29.324479255875936,35.21581034811699
98,24,18881,4384,9463,139547,139547,18881,4384,116282,18881.0,4384.0,0.0,0.0,0.0,0.0
99,12,10561,3327,8170,125527,125527,10561,3327,111639,10561.0,3327.0,0.0,0.0,0.0,0.0
100,30,897,5548,4636,90254,42674,254,2523,39897,424.12057083342563,2623.2117357679435,-170.12057083342563,-100.21173576794354,-40.111369863321464,-3.8201924153334357
100,33,897,5548,4636,90254,47580,643,3025,43912,472.8794291665743,2924.788264232056,170.1205708334257,100.21173576794399,35.97546442932703,3.4262902717936057
101,6,3630,5486,5497,109738,2309,77,69,2163,76.37892070203576,115.4310630775119,0.6210792979642434,-46.431063077511894,0.8131553735711398,-40.22406260465041
101,30,3630,5486,5497,109738,107429,3553,5417,98459,3553.621079297964,5370.568936922488,-0.6210792979641155,46.43106307751168,-0.017477364190073213,0.8645464497867186
102,5,3631,4713,6071,93812,9301,178,346,8777,359.99585340894555,467.2708502110604,-181.99585340894555,-121.2708502110604,-50.55498603263165,-25.953009941939214
102,32,3631,4713,6071,93812,84511,3453,4367,76691,3271.0041465910545,4245.729149788939,181.99585340894555,121.27085021106086,5.563913870259576,2.85630208458044
103,6,2336,4858,5627,94454,2680,100,89,2491,66.28072924386474,137.83894805937283,33.71927075613526,-48.838948059372825,50.87341545696176,-35.431892615965054
103,24,2336,4858,5627,94454,13483,491,470,12522,333.4563702966524,693.4636330912402,157.54362970334762,-223.46363309124024,47.24565002707619,-32.224275712211536
103,32,2336,4858,5627,94454,10097,388,384,9325,249.71512058779936,519.3133800580176,138.28487941220064,-135.31338005801763,55.37705489627327,-26.056209074162584
103,33,2336,4858,5627,94454,68194,1357,3915,62922,1686.5477798716836,3507.384038791369,-329.5477798716836,407.6159612086308,-19.539783207135486,11.621651826558852
104,6,2057,3169,4369,89283,7300,322,240,6738,168.18543283715826,259.10531680163075,153.81456716284174,-19.10531680163075,91.45534459679942,-7.37357188863
104,30,2057,3169,4369,89283,927,8,60,859,21.357246060280232,32.90282584590572,-13.357246060280232,27.097174154094283,-62.541987026697065,82.3551578244339
104,33,2057,3169,4369,89283,81056,1727,2869,76460,1867.4573211025613,2876.9918573524633,-140.4573211025613,-7.991857352463285,-7.52131358052318,-0.2777851919197905
105,6,3484,3182,4091,83296,82236,3474,3137,75625,3439.6636573184787,3141.506819054937,34.33634268152127,-4.506819054936841,0.9982470992029926,-0.14346042566581577
105,24,3484,3182,4091,83296,1060,10,45,1005,44.33634268152132,40.493180945063386,-34.33634268152132,4.506819054936614,-77.44514004722397,11.129822231182482
106,4,13595,4413,6955,152065,63043,6138,2044,54861,5636.20547134449,1829.538414493802,501.79452865550957,214.46158550619793,8.903055986988509,11.722169034944004
106,13,13595,4413,6955,152065,2832,240,110,2482,253.18804458619667,82.18601256041823,-13.188044586196668,27.813987439581766,-5.20879435984066,33.84272648479519
106,26,13595,4413,6955,152065,86190,7217,2259,76714,7705.6064840693125,2501.27557294578,-488.6064840693125,-242.2755729457799,-6.340921835023174,-9.68608079678519
107,5,2501,3006,4276,83807,49843,1683,1580,46580,1487.4335437373966,1787.774982996647,195.56645626260342,-207.77498299664694,13.147912193187054,-11.621987385033043
107,32,2501,3006,4276,83807,8563,317,301,7945,255.5402651329841,307.13875929218324,61.4597348670159,-6.138759292183238,24.05090048530396,-1.9986924822937746
107,33,2501,3006,4276,83807,25401,501,1125,23775,758.0261911296193,911.0862577111698,-257.0261911296193,213.91374228883024,-33.90729688991299,23.478978030710746
108,5,14343,9029,13218,147076,32274,2523,2217,27534,3147.393062090348,1981.3018167478037,-624.3930620903479,235.69818325219626,-19.838420234543438,11.896127145286812
108,24,14343,9029,13218,147076,87594,10357,5350,71887,8542.255310179771,5377.398256683619,1814.7446898202288,-27.398256683619366,21.244327451295035,-0.5095076722198474
108,32,14343,9029,13218,147076,5265,653,393,4219,513.4481152601376,323.21850607849,139.55188473986243,69.78149392150999,27.17935475703494,21.589572567532482
108,33,14343,9029,13218,147076,21943,810,1069,20064,2139.9035124697434,1347.0814204900867,-1329.9035124697434,-278.08142049008666,-62.14782604543003,-20.643252609698738
109,5,2536,11516,7655,116805,8945,267,278,8400,194.20846710329178,881.902487051068,72.79153289670822,-603.902487051068,37.48113250798344,-68.47724050199872
109,30,2536,11516,7655,116805,106230,2243,11180,92807,2306.401951971234,10473.393091049185,-63.40195197123421,706.6069089508146,-2.748955008343011,6.746685651994652
109,33,2536,11516,7655,116805,1630,26,58,1546,35.389580925474085,160.70442189974744,-9.389580925474085,-102.70442189974744,-26.532048924928887,-63.90889602516211
110,30,571,4832,4268,87461,48932,125,3506,45301,319.4586387075382,2703.369776243125,-194.45863870753823,802.6302237568748,-60.871303870283974,29.68999027844021
110,33,571,4832,4268,87461,38529,446,1326,36757,251.54136129246177,2128.6302237568743,194.45863870753823,-802.6302237568743,77.30682449533431,-37.70641865360211
111,30,2730,11599,8403,112393,112389,2730,11599,98060,2729.902840924257,11598.58719849101,0.09715907574309313,0.41280150899001455,0.0035590671684930077,0.0035590671684885946
111,33,2730,11599,8403,112393,4,0,0,4,0.09715907574315126,0.41280150899077345,-0.09715907574315126,-0.41280150899077345,-100.0,-100.0
112,5,9451,6672,10879,131823,32613,2384,1428,28801,2338.1766687148674,1650.6522837441114,45.823331285132554,-222.6522837441114,1.9597890911433329,-13.48874538488977
112,32,9451,6672,10879,131823,99210,7067,5244,86899,7112.823331285132,5021.347716255888,-45.823331285131644,222.65228374411163,-0.6442354765593815,4.434114033236675
113,5,4378,5320,5868,107493,82076,3222,4221,74633,3342.8104899853943,4062.072134929716,-120.81048998539427,158.92786507028404,-3.6140394541457272,3.9124825899487354
113,32,4378,5320,5868,107493,25417,1156,1099,23162,1035.1895100146055,1257.9278650702836,120.8104899853945,-158.9278650702836,11.670374247097035,-12.63410005321759
114,5,3678,7225,8534,120258,24233,757,1347,22129,741.147981839046,1455.8983601922532,15.852018160954003,-108.89836019225322,2.1388465663253418,-7.479805127184363
114,24,3678,7225,8534,120258,12819,296,566,11957,392.0594222421793,770.154792196777,-96.05942224217932,-204.15479219677695,-24.501240575425424,-26.508280447681067
114,30,3678,7225,8534,120258,818,6,42,770,25.017911490295862,49.14475544246537,-19.017911490295862,-7.144755442465367,-76.01718271995915,-14.538184956134046
114,33,3678,7225,8534,120258,82388,2619,5270,74499,2519.774684428479,4949.802092168504,99.22531557152115,320.1979078314962,3.9378646108601125,6.468903238335693
115,24,6376,5866,6596,113567,47488,3440,2406,41642,2666.1220953269876,2452.8657796719117,773.8779046730124,-46.865779671911696,29.02634901940227,-1.9106540627013162
115,32,6376,5866,6596,113567,43971,2196,2182,39593,2468.666919087411,2271.204540051247,-272.66691908741086,-89.20454005124702,-11.045107664350576,-3.927631284553272
115,33,6376,5866,6596,113567,22108,740,1278,20090,1241.2109855856015,1141.929680276841,-501.2109855856015,136.07031972315895,-40.380804827402564,11.915823020745993
116,20,4227,6390,6151,115863,70752,2234,4381,64137,2581.2270008544574,3902.0677869552833,-347.2270008544574,478.9322130447167,-13.452013354095385,12.273805561394907
116,21,4227,6390,6151,115863,45111,1993,2009,41109,1645.7729991455426,2487.9322130447167,347.2270008544574,-478.9322130447167,21.098110191061085,-19.25021150229018
117,20,4399,5212,6162,133455,20977,716,829,19432,691.4527218912742,819.2433704244877,24.547278108725777,9.756629575512306,3.5501021735200653,1.1909317704282365
117,23,4399,5212,6162,133455,67356,2891,2627,61838,2220.2168820950883,2630.5456670787908,670.7831179049117,-3.545667078790757,30.212504161842652,-0.13478827313909378
117,35,4399,5212,6162,133455,45122,792,1756,42574,1487.3303960136377,1762.2109624967218,-695.3303960136377,-6.210962496721777,-46.75023100968495,-0.3524528350409312
118,23,7509,5901,6761,139317,9817,398,217,9202,529.1231723335989,415.81513383147785,-131.12317233359886,-198.81513383147785,-24.781219041174214,-47.81334724388697
118,35,7509,5901,6761,139317,129500,7111,5684,116705,6979.8768276664005,5485.184866168522,131.12317233359954,198.8151338314783,1.8785886280093322,3.6245840146196104
119,20,4446,6737,6304,121624,21373,431,1322,19620,781.2961093205288,1183.8938120765638,-350.2961093205288,138.1061879234362,-44.83525581935528,11.665420201934861
119,35,4446,6737,6304,121624,100251,4015,5415,90821,3664.7038906794714,5553.106187923437,350.29610932052856,-138.10618792343666,9.558647022244962,-2.487007870005831
120,20,3660,5873,5902,116112,89474,2084,4452,82938,2820.335882596114,4525.63733291994,-736.3358825961141,-73.63733291993958,-26.108091846078924,-1.6271151995387312
120,21,3660,5873,5902,116112,5875,260,298,5317,185.18757751136832,297.1602848973405,74.81242248863168,0.8397151026595111,40.398186257411936,0.282579855161199
120,35,3660,5873,5902,116112,20763,1316,1123,18324,654.4765398925175,1050.2023821827202,661.5234601074825,72.79761781727984,101.07672617510816,6.931770395147904
121,20,16140,7769,10824,148468,922,24,36,862,100.23089150524018,48.24620793706388,-76.23089150524018,-12.246207937063879,-76.0552863098646,-25.382736717958824
121,21,16140,7769,10824,148468,85912,10244,4831,70837,9339.51881887006,4495.583748686586,904.4811811299405,335.41625131341425,9.684451615456663,7.4610166346341185
121,23,16140,7769,10824,148468,25549,2155,829,22565,2777.4393135221057,1336.9223064902876,-622.4393135221057,-507.9223064902876,-22.410545947547007,-37.99190903050263
121,35,16140,7769,10824,148468,36085,3717,2073,30295,3922.810976102595,1888.247736886063,-205.81097610259485,184.75226311393703,-5.246517799516124,9.784323291106638
122,21,16638,7060,12394,163178,9352,1238,715,7399,953.5511894985844,404.6202306683499,284.44881050141555,310.3797693316501,29.830470942099097,76.70891018448735
122,23,16638,7060,12394,163178,153826,15400,6345,132081,15684.448810501417,6655.37976933165,-284.44881050141703,-310.3797693316501,-1.813572245592502,-4.663592162867953
123,20,5786,8115,8534,119916,67878,1770,4447,61661,3275.143500450315,4593.465175622936,-1505.143500450315,-146.46517562293593,-45.95656649070081,-3.1885552632511964
123,21,5786,8115,8534,119916,45009,3232,3153,38624,2171.70414290003,3045.8657310117082,1060.29585709997,107.13426898829175,48.823218418881034,3.5173667669423585
123,23,5786,8115,8534,119916,7029,784,515,5730,339.15235664965473,475.66909336535576,444.84764335034527,39.330906634644236,131.1645443790544,8.268543654240457
124,20,2980,4838,4896,104984,101073,2916,4737,93420,2868.985178693896,4657.768555208412,47.01482130610384,79.23144479158782,1.6387265314318322,1.7010601504230944
124,23,2980,4838,4896,104984,3911,64,101,3746,111.01482130610378,180.23144479158728,-47.014821306103784,-79.23144479158728,-42.350040069396414,-43.960944153339874
125,20,7096,7957,7068,132746,64003,2728,3818,57457,3421.3105328974134,3836.438544287587,-693.3105328974134,-18.438544287586865,-20.264472523932746,-0.4806161776015322
125,21,7096,7957,7068,132746,45426,3625,3296,38505,2428.268241604267,2722.9045093637474,1196.7317583957329,573.0954906362526,49.283342667492796,21.047212220092362
125,23,7096,7957,7068,132746,23317,743,843,21731,1246.4212254983202,1397.6569463486658,-503.42122549832015,-554.6569463486658,-40.389333493342264,-39.68477012887099
126,2,9782,4040,9307,126822,51174,3671,1819,45684,3947.1390452760565,1630.1821450536975,-276.13904527605655,188.81785494630253,-6.9959290034776025,11.58262317614103
126,38,9782,4040,9307,126822,75648,6111,2221,67316,5834.860954723944,2409.8178549463028,276.1390452760561,-188.81785494630276,4.7325728482440015,-7.835357952832088
127,2,12713,5246,8543,145135,81006,6537,3118,71351,7095.664574361801,2928.0151307403453,-558.664574361801,189.98486925965472,-7.873322766416822,6.488520747897135
127,9,12713,5246,8543,145135,42179,5617,1176,35386,3694.6403486409204,1524.5876873255934,1922.3596513590796,-348.5876873255934,52.03103604025282,-22.864390826681813
127,29,12713,5246,8543,145135,21950,559,952,20439,1922.6950769972784,793.3971819340613,-1363.6950769972784,158.60281806593866,-70.92622711277731,19.99034300567002
128,9,10190,2781,6022,114026,106817,9724,2616,94477,9545.76351007665,2605.178441758897,178.23648992335075,10.821558241103048,1.8671789819138265,0.4153864498355371
128,36,10190,2781,6022,114026,7209,466,165,6578,644.2364899233509,175.8215582411029,-178.23648992335086,-10.821558241102906,-27.666313956317012,-6.15485288002247
129,9,10946,5330,9666,136226,21041,1814,476,18751,1690.6815585864667,823.2534905231014,123.31844141353326,-347.2534905231014,7.294007602273517,-42.18062777996288
129,36,10946,5330,9666,136226,115185,9132,4854,101199,9255.318441413534,4506.746509476899,-123.31844141353395,347.2534905231014,-1.3324062504617606,7.705192421914303
130,8,12403,3333,8051,137385,3959,346,66,3547,357.41512537758854,96.04648979146195,-11.415125377588538,-30.04648979146195,-3.1938003086828273,-31.28327735526773
130,38,12403,3333,8051,137385,133426,12057,3267,118102,12045.584874622411,3236.953510208538,11.415125377588993,30.046489791462136,0.09476605325855395,0.9282335905258775
131,7,1309,6821,4245,92701,25812,461,813,24538,364.48267008985874,1899.2637835622052,96.51732991014126,-1086.2637835622052,26.4806362086697,-57.19393972357224
131,18,1309,6821,4245,92701,63664,790,5771,57103,898.9781771501924,4684.4386144701775,-108.97817715019244,1086.5613855298225,-12.122449678996539,23.195124858151555
131,36,1309,6821,4245,92701,3225,58,237,2930,45.53915275994865,237.2976019676163,12.46084724005135,-0.29760196761628777,27.362931642001413,-0.1254129688410847
132,8,9822,4525,6715,141954,33212,1494,989,30729,2297.985713681897,1058.6830945235781,-803.9857136818969,-69.68309452357812,-34.9865409908806,-6.5820541467072795
132,22,9822,4525,6715,141954,68898,5309,1992,61597,4767.151020753202,2196.2287078912886,541.8489792467981,-204.22870789128865,11.366306141507279,-9.299063761322884
132,38,9822,4525,6715,141954,39844,3019,1544,35281,2756.863265564901,1270.0881975851332,262.1367344350988,273.91180241486677,9.5085141765776,21.566360740589957
133,7,13231,5127,8996,119432,7784,464,420,6900,862.3325741844732,334.1530578069529,-398.3325741844732,85.84694219304708,-46.19245359728931,25.690904268978027
133,8,13231,5127,8996,119432,46032,3310,2145,40577,5099.549467479403,1976.070600843995,-1789.5494674794027,168.92939915600505,-35.09230528876384,8.548753221866365
133,38,13231,5127,8996,119432,65616,9457,2562,53597,7269.1179583361245,2816.776341349052,2187.8820416638755,-254.77634134905202,30.09831528672392,-9.044961703527756
134,7,8553,11691,12700,151290,117963,6020,9451,102492,6668.897739440809,9115.641701368233,-648.8977394408093,335.35829863176696,-9.730209770696225,3.6789324286564553
134,18,8553,11691,12700,151290,11611,516,850,10245,656.4140590918104,897.2450327186198,-140.41405909181037,-47.24503271861977,-21.391080393080237,-5.265566372150207
134,38,8553,11691,12700,151290,21716,2017,1390,18309,1227.6882014673806,1678.1132659131472,789.3117985326194,-288.1132659131472,64.29252945407501,-17.168880776135815
135,8,3940,3906,4014,117087,99349,3089,3368,92892,3343.1128989554772,3314.2637013502776,-254.11289895547725,53.73629864972236,-7.601086371772617,1.621364607403733
135,22,3940,3906,4014,117087,4369,100,119,4150,147.01768770230683,145.74900714853058,-47.01768770230683,-26.74900714853058,-31.980973471377133,-18.352788586251624
135,38,3940,3906,4014,117087,13369,751,419,12199,449.86941334221564,445.98729150119146,301.13058665778436,-26.987291501191464,66.93733286301782,-6.051134643400342
136,2,6644,6072,7102,121465,2115,188,134,1793,115.68814061663853,105.72823447083522,72.31185938336147,28.27176552916478,62.505853234330054,26.74003370118079
136,7,6644,6072,7102,121465,19699,1215,913,17571,1077.5133248260815,984.7472769933726,137.48667517391846,-71.74727699337257,12.759626447878016,-7.285856855825094
136,8,6644,6072,7102,121465,13923,1217,760,11946,761.5725682295312,696.0067179846046,455.42743177046884,63.99328201539538,59.80092387377155,9.194348324783107
136,9,6644,6072,7102,121465,13877,628,650,12599,759.0564195447248,693.7071913720001,-131.0564195447248,-43.707191372000125,-17.265702017688128,-6.300524474246393
136,18,6644,6072,7102,121465,35038,1784,1813,31441,1916.5395134400856,1751.5394228790185,-132.53951344008556,61.4605771209815,-6.915563833180995,3.5089462628228083
136,29,6644,6072,7102,121465,22956,1007,1166,20783,1255.6675914872596,1147.5637591075617,-248.66759148725964,18.436240892438263,-19.803616273374423,1.6065548206903792
136,36,6644,6072,7102,121465,2934,143,154,2637,160.48652698308155,146.66980611698844,-17.486526983081546,7.33019388301156,-10.895947037924856,4.997752487082971
136,38,6644,6072,7102,121465,10923,462,482,9979,597.4759148725971,546.0375910756185,-135.47591487259706,-64.03759107561848,-22.6747072978641,-11.727689104604188
137,7,2139,2662,3010,65015,62346,2050,2557,57739,2051.189633161578,2552.719403214643,-1.1896331615780582,4.28059678535692,-0.05799722962447068,0.16768771295295357
137,38,2139,2662,3010,65015,2669,89,105,2475,87.8103668384219,109.28059678535722,1.1896331615781008,-4.280596785357218,1.354775300924458,-3.9170693712122793
138,2,10676,4608,7744,120011,9909,617,399,8893,881.4898967594637,380.4707235170109,-264.4898967594637,18.529276482989076,-30.004869906255582,4.870092582080268
138,8,10676,4608,7744,120011,20291,1217,642,18432,1805.0571697594387,779.1029822266291,-588.0571697594387,-137.10298222662914,-32.578312732211664,-17.597542989092034
138,38,10676,4608,7744,120011,89811,8842,3567,77402,7989.452933481098,3448.42629425636,852.5470665189023,118.57370574363995,10.670906676803433,3.4384874614004155
139,2,2915,8693,5990,113889,7553,451,428,6674,193.31976749290976,576.5107165749107,257.68023250709024,-148.5107165749107,133.29223175097238,-25.760269897014744
139,29,2915,8693,5990,113889,106336,2464,8265,95607,2721.6802325070903,8116.4892834250895,-257.6802325070903,148.51071657491048,-9.46768945996741,1.8297408077429287
140,18,1063,2039,2399,74582,525,2,7,516,7.482703601405165,14.352994020004827,-5.482703601405165,-7.352994020004827,-73.27169287282175,-51.22968775543567
140,29,1063,2039,2399,74582,74057,1061,2032,70964,1055.517296398595,2024.6470059799954,5.482703601405092,7.352994020004644,0.5194328525086205,0.3631741236021315
141,2,1033,5205,3226,91374,3953,236,106,3611,44.68939742158601,225.17745748243482,191.31060257841398,-119.17745748243482,428.08946554738407,-52.92601613628726
141,18,1033,5205,3226,91374,31836,146,3122,28568,359.91187865257075,1813.495961652111,-213.91187865257075,1308.504038347889,-59.434514763282834,72.15367809012545
141,29,1033,5205,3226,91374,55585,651,1977,52957,628.3987239258432,3166.326580865454,22.60127607415677,-1189.3265808654542,3.5966457622571375,-37.56171546083458
142,2,2036,6415,4620,102532,2640,166,190,2284,52.423048414153634,165.17379939921196,113.57695158584636,24.82620060078804,216.65461094243014,15.030350268074349
142,9,2036,6415,4620,102532,40346,964,2292,37090,801.1592088323645,2524.2811024850776,162.84079116763553,-232.28110248507755,20.32564680932333,-9.201871465757277
142,18,2036,6415,4620,102532,28581,187,2240,26154,567.5390707291382,1788.1940759957868,-380.5390707291382,451.80592400421324,-67.05072661169314,25.266045227927357
142,29,2036,6415,4620,102532,30965,719,1693,28553,614.8786720243437,1937.3510221199235,104.1213279756563,-244.35102211992353,16.93363792126035,-12.61263546616066
143,9,2150,3682,3202,86927,74085,1898,3232,68955,1832.37371587654,3138.046521794149,65.62628412345998,93.95347820585084,3.581490148807706,2.9940116423810634
143,18,2150,3682,3202,86927,3828,46,268,3514,94.67944367112635,162.14405190562195,-48.67944367112635,105.85594809437805,-51.41500814074992,65.28512569550988
143,36,2150,3682,3202,86927,9014,206,182,8626,222.94684045233356,381.80942630022895,-16.94684045233356,-199.80942630022895,-7.601292046996659,-52.33224025828854
144,9,2810,2392,3644,90135,69507,1984,1609,65914,2166.91263105342,1844.57473789316,-182.91263105341977,-235.5747378931601,-8.441163175300654,-12.771222171362343
144,36,2810,2392,3644,90135,20628,826,783,19019,643.0873689465801,547.4252621068398,182.9126310534199,235.5747378931602,28.442889704558024,43.03322374757042
145,7,2898,7129,6586,110396,47533,1700,3924,41909,1247.7864596543352,3069.520245298743,452.2135403456648,854.4797547012572,36.2412604213495,27.83756699471107
145,9,2898,7129,6586,110396,28456,493,1124,26839,746.9970651110548,1837.5921591362005,-253.99706511105478,-713.5921591362005,-34.00241807821474,-38.832999781172326
145,18,2898,7129,6586,110396,17466,283,1177,16006,458.499112286677,1127.8951592449002,-175.49911228667702,49.10484075509976,-38.276870681691975,4.353670671658376
145,29,2898,7129,6586,110396,16941,422,904,15615,444.7173629479329,1093.9924363201565,-22.717362947932884,-189.99243632015646,-5.1082698452213595,-17.366887559042983
146,7,2219,9016,6802,106686,6156,243,272,5641,128.04083009954445,520.2416062088746,114.95916990045555,-248.2416062088746,89.78321197315056,-47.71659998858429
146,18,2219,9016,6802,106686,100530,1976,8744,89810,2090.9591699004554,8495.758393791126,-114.95916990045544,248.24160620887415,-5.49791557651163,2.921947573159498
147,7,2124,9328,6468,125169,25769,683,2119,22967,437.2756513194161,1920.389489410317,245.7243486805839,198.61051058968292,56.194381722180545,10.342199417612367
147,18,2124,9328,6468,125169,70242,718,6031,63493,1191.9405603623902,5234.661745320327,-473.9405603623902,796.3382546796729,-39.76209687992296,15.212792983072532
147,36,2124,9328,6468,125169,29158,723,1178,27257,494.7837883181938,2172.9487652693556,228.21621168180621,-994.9487652693556,46.124431937741896,-45.78795327215288
148,2,3963,3825,4492,99548,28360,1052,975,26333,1129.0099248603688,1089.6954233133763,-77.00992486036876,-114.6954233133763,-6.821013984433575,-10.525457009319934
148,29,3963,3825,4492,99548,46294,1729,1944,42621,1842.9614055531001,1778.7856109615461,-113.96140555310012,165.21438903845387,-6.183602391765692,9.288043934037955
148,38,3963,3825,4492,99548,24894,1182,906,22806,991.0286695865311,956.5189657250774,190.97133041346888,-50.51896572507735,19.270010674175992,-5.2815435485674955
149,7,3007,3882,3475,99724,18205,578,724,16903,548.9394228069472,708.6740403513697,29.060577193052836,15.32595964863026,5.293949748490364,2.162624673119316
149,8,3007,3882,3475,99724,68215,1888,2771,63556,2056.9020997954353,2655.435301431952,-168.90209979543533,115.56469856804779,-8.211479769126257,4.352005808830257
149,22,3007,3882,3475,99724,13304,541,387,12376,401.15847739761745,517.890658216678,139.84152260238255,-130.89065821667805,34.85942102222494,-25.273801745602302
150,2,9545,3724,7324,129347,62923,4453,1934,56536,4643.324043077922,1811.601753422963,-190.3240430779224,122.39824657703707,-4.098874886012957,6.756355051311334
150,29,9545,3724,7324,129347,10070,290,313,9467,743.1030483892165,289.92307513896725,-453.1030483892165,23.07692486103275,-60.97445695740086,7.95967166462049
150,38,9545,3724,7324,129347,56354,4802,1477,50075,4158.572908532861,1622.4751714380698,643.4270914671388,-145.47517143806976,15.472305178223722,-8.966249468651581
