district,Democrat,Republican,Swing,Unknown,total_voters,republican_voters,democrat_voters,swing_voters,net_advantage,net_advantage_pct,rep_pct,dem_pct,known_voters_Republican,modeled_voters_Republican,known_voters_Democrat,modeled_voters_Democrat
103,88438.0,3421.0,2595.0,0,94454.0,3421.0,88438.0,2595.0,-85017.0,-90.00889321786266,3.621868846210854,93.63076206407351,681.0,2740.0,2242.0,86196.0
143,153264.0,65900.0,15219.0,0,234383.0,65900.0,153264.0,15219.0,-87364.0,-37.27403437962651,28.116373627780174,65.39040800740668,5691.0,60209.0,4886.0,148378.0
123,103077.0,15684.0,11278.0,0,130039.0,15684.0,103077.0,11278.0,-87393.0,-67.20522304847007,12.060997085489737,79.2662201339598,2489.0,13195.0,3760.0,99317.0
148,121784.0,33239.0,15634.0,0,170657.0,33239.0,121784.0,15634.0,-88545.0,-51.88477472356833,19.47707975647058,71.36185448003891,3063.0,30176.0,3348.0,118436.0
100,89473.0,413.0,368.0,0,90254.0,413.0,89473.0,368.0,-89060.0,-98.67706694440136,0.4575974472045561,99.13466439160591,251.0,162.0,2808.0,86665.0
116,103352.0,9602.0,12414.0,0,125368.0,9602.0,103352.0,12414.0,-93750.0,-74.77984812711378,7.659051751643163,82.43889987875694,1588.0,8014.0,2893.0,100459.0
120,103902.0,9413.0,7606.0,0,120921.0,9413.0,103902.0,7606.0,-94489.0,-78.14110038785654,7.784421233698034,85.92552162155457,1290.0,8123.0,2230.0,101672.0
95,99974.0,5035.0,2467.0,0,107476.0,5035.0,99974.0,2467.0,-94939.0,-88.33507015519744,4.684766831664744,93.01983698686217,864.0,4171.0,3372.0,96602.0
119,113513.0,16684.0,9832.0,0,140029.0,16684.0,113513.0,9832.0,-96829.0,-69.14924765584271,11.914674817359261,81.06392247320198,1929.0,14755.0,2863.0,110650.0
124,101644.0,3128.0,3279.0,0,108051.0,3128.0,101644.0,3279.0,-98516.0,-91.17546343856142,2.894929246374397,94.07039268493583,897.0,2231.0,1753.0,99891.0
131,145665.0,46733.0,11578.0,0,203976.0,46733.0,145665.0,11578.0,-98932.0,-48.50178452366945,22.911028748480213,71.41281327214966,3135.0,43598.0,5000.0,140665.0
101,103007.0,3860.0,2871.0,0,109738.0,3860.0,103007.0,2871.0,-99147.0,-90.34883085166487,3.5174688804242833,93.86629973208915,1033.0,2827.0,2269.0,100738.0
125,111998.0,12051.0,16544.0,0,140593.0,12051.0,111998.0,16544.0,-99947.0,-71.0895990554295,8.571550503936896,79.6611495593664,2579.0,9472.0,3097.0,108901.0
111,108392.0,2254.0,1747.0,0,112393.0,2254.0,108392.0,1747.0,-106138.0,-94.43470678778928,2.0054629736727376,96.44016976146202,957.0,1297.0,6395.0,101997.0
145,187190.0,80775.0,5396.0,0,273361.0,80775.0,187190.0,5396.0,-106415.0,-38.92837676186435,29.548838349289035,68.47721511115338,5403.0,75372.0,6851.0,180339.0
109,111287.0,2700.0,2818.0,0,116805.0,2700.0,111287.0,2818.0,-108587.0,-92.96434227986816,2.3115448824964684,95.27588716236463,834.0,1866.0,5653.0,105634.0
114,116777.0,1734.0,1747.0,0,120258.0,1734.0,116777.0,1747.0,-115043.0,-95.66349016281661,1.441899915182358,97.10539007799896,1199.0,535.0,3753.0,113024.0
117,121335.0,5670.0,6450.0,0,133455.0,5670.0,121335.0,6450.0,-115665.0,-86.66966393166236,4.248623131392605,90.91828706305496,1007.0,4663.0,1611.0,119724.0
45,125676.0,9546.0,13528.0,0,148750.0,9546.0,125676.0,13528.0,-116130.0,-78.07058823529411,6.417478991596639,84.48806722689076,2307.0,7239.0,3201.0,122475.0
147,193068.0,72690.0,7771.0,0,273529.0,72690.0,193068.0,7771.0,-120378.0,-44.00922754077264,26.574878714871186,70.58410625564383,5387.0,67303.0,7254.0,185814.0
139,156461.0,35633.0,7328.0,0,199422.0,35633.0,156461.0,7328.0,-120828.0,-60.589102506243044,17.868138921483087,78.45724142772613,3099.0,32534.0,5769.0,150692.0
27,128023.0,4024.0,5833.0,0,137880.0,4024.0,128023.0,5833.0,-123999.0,-89.9325500435161,2.91847983753989,92.851029881056,1635.0,2389.0,5416.0,122607.0
146,183926.0,57114.0,16701.0,0,257741.0,57114.0,183926.0,16701.0,-126812.0,-49.20133001734299,22.159454646331007,71.360784663674,4338.0,52776.0,7000.0,176926.0
134,221676.0,69475.0,19927.0,0,311078.0,69475.0,221676.0,19927.0,-152201.0,-48.926957226161925,22.33362693600962,71.26058416217155,7255.0,62220.0,9552.0,212124.0
