district,old_expected_republican_voters_known,new_republican_voters_known,net_republican_change_known,pct_republican_change_known,old_expected_democrat_voters_known,new_democrat_voters_known,net_democrat_change_known,pct_democrat_change_known,old_expected_other_voters_known,new_other_voters_known,net_other_change_known,new_rep_known_known,new_rep_modeled_known,new_dem_known_known,new_dem_modeled_known,old_expected_republican_pct_known,new_republican_pct_known,old_expected_democrat_pct_known,new_democrat_pct_known,old_expected_republican_voters_modeled,new_republican_voters_modeled,net_republican_change_modeled,pct_republican_change_modeled,old_expected_democrat_voters_modeled,new_democrat_voters_modeled,net_democrat_change_modeled,pct_democrat_change_modeled,old_expected_other_voters_modeled,new_other_voters_modeled,net_other_change_modeled,new_rep_known_modeled,new_rep_modeled_modeled,new_dem_known_modeled,new_dem_modeled_modeled,old_expected_republican_pct_modeled,new_republican_pct_modeled,old_expected_democrat_pct_modeled,new_democrat_pct_modeled,rep_voters_diff,dem_voters_diff,net_advantage_diff
40,6545.0607399857245,6567.0,21.939260014275533,0.33520330652154323,5945.674961705573,5974.0,28.32503829442703,0.4763973556721595,296111.2642983087,296061.0,-50.264298308698926,6567.0,0.0,5974.0,0.0,2.120874375404477,2.127983616438001,1.9266482270709757,1.9358267282778465,133116.58024743604,132627.0,-489.5802474360389,-0.3677830714446022,171750.3517695755,172232.0,481.64823042450007,0.2804350765293868,841.0679829884612,849.0,7.932017011538846,6567.0,126060.0,5974.0,166258.0,43.54370191406049,43.38355554974028,56.18117673386875,56.3387284598375,126060.0,166258.0,-40198.0
41,9691.544950168494,10012.0,320.4550498315057,3.3065424705679596,7186.273877810484,6909.0,-277.273877810484,-3.858381722225203,398051.18117202097,398008.0,-43.18117202096619,10012.0,0.0,6909.0,0.0,2.335711639863325,2.412942937225405,1.7319285655643455,1.665104150348614,173355.68600930696,170001.0,-3354.6860093069554,-1.9351462225051286,234807.19190227482,238206.0,3398.808097725181,1.4474889249302645,1211.1220884182258,1167.0,-44.12208841822576,10012.0,159989.0,6909.0,231297.0,42.34653055868398,41.52706327221563,57.357622101617295,58.18786732914156,159989.0,231297.0,-71308.0
43,1679.478999449704,1610.0,-69.4789994497039,-4.136937673675545,476.0799963153451,958.0,481.9200036846549,101.22668614823327,31605.441004234952,31193.0,-412.44100423495183,1610.0,0.0,958.0,0.0,4.974612717187595,4.768816089570806,1.4101477927648622,2.837593673173188,26297.344924072208,24979.0,-1318.3449240722075,-5.013224444819954,6662.847487803981,8001.0,1338.1525121960194,20.083793222724108,108.80758812381191,89.0,-19.80758812381191,1610.0,23369.0,958.0,7043.0,79.52264938181442,75.53600048383683,20.148318630149024,24.194865281683754,23369.0,7043.0,16326.0
44,5146.531158800641,4731.0,-415.5311588006407,-8.074004528080561,1151.3623251099198,1219.0,67.63767489008023,5.8745777428163555,126507.10651608944,126855.0,347.8934839105641,4731.0,0.0,1219.0,0.0,3.8752540633264116,3.562365874778811,0.8669570611873949,0.9178871277436844,113320.22471196273,112777.0,-543.2247119627282,-0.47937136847680667,5909.206203434418,6474.0,564.7937965655819,9.557862378153684,248.56908460285376,227.0,-21.569084602853763,4731.0,108046.0,1219.0,5255.0,94.84610113323183,94.39143608028256,4.945852963252162,5.418570782905639,108046.0,5255.0,102791.0
45,2307.0,2307.0,0.0,0.0,3201.0,3201.0,0.0,0.0,143242.0,143242.0,0.0,2307.0,0.0,3201.0,0.0,1.5509243697478992,1.5509243697478992,2.1519327731092437,2.1519327731092437,9546.0,9546.0,0.0,0.0,125676.0,125676.0,0.0,0.0,413.0,413.0,0.0,2307.0,7239.0,3201.0,122475.0,7.038006414273602,7.038006414273602,92.6574999078409,92.6574999078409,7239.0,122475.0,-115236.0
46,1481.4364743667766,1613.0,131.56352563322343,8.880807777428242,607.7953472127193,211.0,-396.7953472127193,-65.28436735035532,27121.768178420505,27387.0,265.23182157949486,1613.0,0.0,211.0,0.0,5.071502086086667,5.521892437780288,2.080707087099789,0.722330628872685,22393.920395562312,28804.0,6410.0796044376875,28.62419572460363,6637.311173212386,239.0,-6398.311173212386,-96.39914426545822,116.76843122530136,105.0,-11.768431225301356,1613.0,27191.0,211.0,28.0,76.828325770421,98.8198161108824,22.77106893513238,0.8199533415671744,27191.0,28.0,27163.0
49,2372.2017299674894,3534.0,1161.7982700325106,48.9755257892183,1500.1926097558635,336.0,-1164.1926097558635,-77.60287593639862,51159.60566027665,51162.0,2.3943397233524593,3534.0,0.0,336.0,0.0,4.310586077132377,6.421718273004798,2.7260368690141434,0.6105538595726123,37454.318634172065,54537.0,17082.681365827935,45.609376939091526,17343.636605480515,336.0,-17007.636605480515,-98.06269003644931,234.04476034742038,159.0,-75.04476034742038,3534.0,51003.0,336.0,0.0,68.0591630945124,99.10052333187963,31.515548418157646,0.6105538595726123,51003.0,0.0,51003.0
51,665.4655215058322,596.0,-69.46552150583216,-10.438635701011801,109.35233961468425,66.0,-43.352339614684254,-39.644638393143936,9939.182138879483,10052.0,112.81786112051668,596.0,0.0,66.0,0.0,6.211177165445512,5.562815008400223,1.0206490537118187,0.6160164271047228,9709.451021103616,10625.0,915.5489788963841,9.429461839875671,962.526406535301,66.0,-896.526406535301,-93.14304526588805,42.02257236108312,23.0,-19.02257236108312,596.0,10029.0,66.0,0.0,90.62395950255382,99.16931118163151,8.983819362845818,0.6160164271047228,10029.0,0.0,10029.0
53,735.4890960491707,838.0,102.51090395082929,13.937787045584695,66.6342552268441,48.0,-18.634255226844104,-27.964978618590692,11268.876648723986,11185.0,-83.87664872398636,838.0,0.0,48.0,0.0,6.093025400125679,6.942258305028581,0.55201934576128,0.3976472537486538,11763.383967170692,11996.0,232.6160328293081,1.9774584718010908,282.3224013363661,48.0,-234.3224013363661,-82.99816104822246,25.293631492941984,27.0,1.7063685070580163,838.0,11158.0,48.0,0.0,97.45161102784104,99.37867616601773,2.338848490898568,0.3976472537486538,11158.0,0.0,11158.0
54,1452.043272063071,1515.0,62.95672793692893,4.335733593357701,268.1830082983259,149.0,-119.18300829832589,-44.44092452186497,24674.773719638604,24731.0,56.226280361395766,1515.0,0.0,149.0,0.0,5.501205804368521,5.739723432468271,1.0160371596829925,0.5645008524341731,22605.036071041435,26114.0,3508.963928958565,15.522930014050198,3713.32703199972,259.0,-3454.32703199972,-93.02512281390626,76.63689695884477,22.0,-54.63689695884477,1515.0,24599.0,149.0,110.0,85.64135658663169,98.9354044326577,14.068297147185907,0.9812464481909453,24599.0,110.0,24489.0
55,767.2213619151565,923.0,155.77863808484346,20.30426234431026,144.64168911425645,96.0,-48.64168911425645,-33.62909366734029,13066.136948970587,12959.0,-107.13694897058667,923.0,0.0,96.0,0.0,5.488777807376996,6.603233652883102,1.0347810066837635,0.6867935326942338,12074.629641858932,13851.0,1776.3703581410682,14.711592908679805,1857.4110734550138,96.0,-1761.4110734550138,-94.83151568481671,45.95928468605439,31.0,-14.959284686054389,923.0,12928.0,96.0,0.0,86.38309945527924,99.09142938903992,13.288103258370395,0.6867935326942338,12928.0,0.0,12928.0
56,197.26549598600417,348.0,150.73450401399583,76.41199656360092,19.69864783113422,24.0,4.30135216886578,21.835773732993903,3196.0358561828616,3041.0,-155.0358561828616,348.0,0.0,24.0,0.0,5.779827013946797,10.196308233225901,0.57716518696555,0.7031936712569586,3301.707155424218,3371.0,69.29284457578206,2.098697471153495,103.45162530106076,24.0,-79.45162530106076,-76.80075114319745,7.841219274721297,18.0,10.158780725278703,348.0,3023.0,24.0,0.0,96.73914900158857,98.76941107530031,3.031105341373008,0.7031936712569586,3023.0,0.0,3023.0
57,3964.0000000000005,3964.0,-4.547473508864641e-13,-1.147193115253441e-14,1305.0,1305.0,0.0,0.0,129931.0,129931.0,0.0,3964.0,0.0,1305.0,0.0,2.9319526627218937,2.9319526627218937,0.9652366863905325,0.9652366863905325,85834.0,85834.0,0.0,0.0,30880.999999999996,30881.0,3.637978807091713e-12,1.1780637955674082e-14,275.00000000000364,275.0,-3.637978807091713e-12,3964.0,81870.0,1305.0,29576.0,73.36866398837508,73.36866398837508,26.39627318574237,26.39627318574237,81870.0,29576.0,52294.0
60,288.84787759419277,639.0,350.15212240580723,121.22371309154704,98.08727578909495,49.0,-49.087275789094946,-50.04448884342685,4511.064846616712,4210.0,-301.0648466167122,639.0,0.0,49.0,0.0,5.897261690367349,13.046141282155983,2.0025985257063077,1.000408329930584,3484.959771673202,4791.0,1306.0402283267981,37.47647932531918,1385.3559391097726,49.0,-1336.3559391097726,-96.4630028560395,27.68428921702548,58.0,30.31571078297452,639.0,4152.0,49.0,0.0,71.15066908275219,97.81543487137607,28.284114722535172,1.000408329930584,4152.0,0.0,4152.0
61,4716.496555201939,4566.0,-150.49655520193937,-3.1908547677396912,1909.1579308353253,2062.0,152.84206916467474,8.0057320924624,161813.34551396273,161811.0,-2.3455139627330936,4566.0,0.0,2062.0,0.0,2.8001214417100195,2.7107736331847136,1.133441739048157,1.2241820481004992,101177.6499656295,98857.0,-2320.6499656295055,-2.2936389275871107,42103.914394671425,44428.0,2324.085605328575,5.519880131674185,438.4356396990697,435.0,-3.435639699069725,4566.0,94291.0,2062.0,42366.0,70.39914414530303,68.7844419704982,29.29579348362888,30.91288616754801,94291.0,42366.0,51925.0
62,2744.516543725699,3028.0,283.4834562743008,10.329085351020336,230.70266023048683,251.0,20.297339769513172,8.79805189469199,33533.78079604381,33230.0,-303.78079604380764,3028.0,0.0,251.0,0.0,7.517369809432467,8.293845353200581,0.6319062703182416,0.6875017119066531,35959.71392201562,35877.0,-82.71392201561684,-0.23001829824062336,262.14415415335,357.0,94.85584584665003,36.18461229967422,138.14192383103318,126.0,-12.141923831033182,3028.0,32849.0,251.0,106.0,98.89910319586252,98.67161716171617,0.7209685207737898,0.9818481848184818,32849.0,106.0,32743.0
63,3563.0,3563.0,0.0,0.0,1518.0,1518.0,0.0,0.0,126652.0,126652.0,0.0,3563.0,0.0,1518.0,0.0,2.7047133216430206,2.7047133216430206,1.1523308510396029,1.1523308510396029,79121.99999999999,79122.0,1.4551915228366852e-11,1.8391743419487442e-14,37195.0,37195.0,0.0,0.0,335.00000000001455,335.0,-1.4551915228366852e-11,3563.0,75559.0,1518.0,35677.0,67.82738401399033,67.82738401399033,31.88543702636903,31.88543702636903,75559.0,35677.0,39882.0
64,5475.550545059653,5308.0,-167.5505450596529,-3.0599762285242047,1254.4344509648088,1421.0,166.56554903519122,13.278138918066432,118943.01500397554,118944.0,0.9849960244609974,5308.0,0.0,1421.0,0.0,4.356982442576888,4.223659815553062,0.9981733952120255,1.1307122452714584,89952.31954621621,79613.0,-10339.319546216211,-11.494222270615287,27792.670585584554,38070.0,10277.329414415446,36.978560166672395,326.0098681992349,388.0,61.990131800765084,5308.0,74305.0,1421.0,36649.0,76.18493918592729,67.42807293916371,23.538947400788132,32.24331122798994,74305.0,36649.0,37656.0
65,4377.999999999999,4378.0,9.094947017729282e-13,2.0774205156987857e-14,1540.9999999999995,1541.0,4.547473508864641e-13,2.9509886494903583e-14,146022.0,146022.0,0.0,4378.0,0.0,1541.0,0.0,2.88138158890622,2.88138158890622,1.0142094628836191,1.0142094628836191,97652.0,97652.0,0.0,0.0,30810.999999999996,30811.0,3.637978807091713e-12,1.180740257405379e-14,389.00000000000364,389.0,-3.637978807091713e-12,4378.0,93274.0,1541.0,29270.0,75.78617328407785,75.78617328407785,23.911929966162727,23.911929966162727,93274.0,29270.0,64004.0
66,5437.146844526014,5428.0,-9.14684452601432,-0.1682287565071585,2244.5480666995745,2316.0,71.45193330042548,3.183355008542532,167975.3050887744,167913.0,-62.30508877438842,5428.0,0.0,2316.0,0.0,3.095320337092182,3.090113118179179,1.2778016627288262,1.3184786259585441,109728.49755309657,108465.0,-1263.4975530965748,-1.151476217456801,38801.71802839708,40089.0,1287.281971602919,3.317590140366517,623.7844185063441,600.0,-23.784418506344082,5428.0,103037.0,2316.0,37773.0,73.56725099769136,72.7201415986162,26.01453399063859,26.877589605374315,103037.0,37773.0,65264.0
67,8127.871473832415,7766.0,-361.8714738324152,-4.452229282875056,3380.3378960984614,3612.0,231.66210390153856,6.853223287793794,223669.79063006912,223800.0,130.20936993087525,7766.0,0.0,3612.0,0.0,3.4560509375164408,3.302179625645256,1.437352939517498,1.5358579458962998,148359.49276239777,142339.0,-6020.492762397771,-4.058043506551868,53235.0411585823,59220.0,5984.958841417698,11.24251754326451,700.4660790199268,736.0,35.53392098007316,7766.0,134573.0,3612.0,55608.0,73.33819064356399,70.36209496033021,26.315549647090783,29.274079932771446,134573.0,55608.0,78965.0
68,4143.240797393247,3878.0,-265.2407973932468,-6.40177123087138,165.1380924600521,166.0,0.8619075399479073,0.5219313891229596,53431.6211101467,53696.0,264.3788898533021,3878.0,0.0,166.0,0.0,7.175685482149717,6.716314513335643,0.2860029311743195,0.28749567024593004,57476.46342592263,57486.0,9.53657407737046,0.016592137909914168,165.2756673620951,166.0,0.7243326379048938,0.4382572761409492,98.26090671527535,88.0,-10.260906715275354,3878.0,53608.0,166.0,0.0,99.54358057832114,99.56009698649116,0.28624119737113807,0.28749567024593004,53608.0,0.0,53608.0
69,2617.5815724242902,3401.0,783.4184275757098,29.929093168628235,252.7965327009683,148.0,-104.7965327009683,-41.45489322234161,42621.62189487474,41943.0,-678.621894874741,3401.0,0.0,148.0,0.0,5.753938214244901,7.476039743251562,0.5556944796908649,0.32533192649257014,43361.931125671756,44959.0,1597.0688743282444,3.683112889275184,1815.307679974358,205.0,-1610.307679974358,-88.70714853126739,115.76119435388637,129.0,13.238805646113633,3401.0,41558.0,148.0,57.0,95.73649598320216,99.26257920649991,4.007921047345855,0.45260857086083944,41558.0,57.0,41501.0
70,8602.444502886663,8737.0,134.55549711333697,1.564154201380609,3951.945498662707,4035.0,83.054501337293,2.101610494512075,205819.6099984506,205602.0,-217.6099984506145,8737.0,0.0,4035.0,0.0,3.9393171819386295,4.000934177145631,1.8097142968772413,1.847747442461099,111488.83570457206,110573.0,-915.8357045720622,-0.8214595647934501,80603.44411422138,81521.0,917.5558857786236,1.1383581630561286,946.7201812065614,945.0,-1.7201812065613922,8737.0,101836.0,4035.0,77486.0,57.75456550467629,57.28013510223323,41.755005006356946,42.2303265143313,101836.0,77486.0,24350.0
71,4227.271742545676,4141.0,-86.2717425456758,-2.040837395840626,292.995232472961,311.0,18.004767527039007,6.145071841297136,93762.73302498135,93831.0,68.26697501864692,4141.0,0.0,311.0,0.0,4.301122007412957,4.213343101044941,0.29811384722989837,0.3164331573110304,97783.79472528916,97763.0,-20.79472528916085,-0.021266024035558165,309.7876615778582,311.0,1.2123384221417837,0.3913449670548255,189.41761313298093,209.0,19.582386867019068,4141.0,93622.0,311.0,0.0,99.4920736295078,99.47091562121628,0.3151996393861179,0.3164331573110304,93622.0,0.0,93622.0
72,4843.0576175101205,3976.0,-867.0576175101205,-17.90310349344731,336.4613873899189,383.0,46.53861261008109,13.831784078138021,85785.48099509996,86606.0,820.5190049000375,3976.0,0.0,383.0,0.0,5.324089064486474,4.370911889188149,0.3698800498982234,0.42104105974825484,87862.2437320036,87506.0,-356.24373200359696,-0.4054571302438024,1498.8764618358364,1847.0,348.1235381641636,23.22563246725344,163.87980616056666,172.0,8.120193839433341,3976.0,83530.0,383.0,1464.0,98.14269056911878,97.74476403239318,1.6742546348347795,2.063110862887462,83530.0,1464.0,82066.0
73,8886.31980915748,9122.0,235.68019084252046,2.652168680668556,2426.0082106664695,2424.0,-2.0082106664694948,-0.08277839529313884,173430.67198017603,173197.0,-233.67198017603368,9122.0,0.0,2424.0,0.0,4.8100982495453035,4.93767016882913,1.3131800450715152,1.3120930157028954,161314.57466366387,161339.0,24.425336336134933,0.015141431818582445,9235.981817534313,9214.0,-21.98181753431345,-0.23800195765415477,562.4435188018215,560.0,-2.443518801821483,9122.0,152217.0,2424.0,6790.0,94.27371074299666,94.28798513263166,5.397592127736825,5.384745752806626,152217.0,6790.0,145427.0
74,654.0273219228982,541.0,-113.02732192289818,-17.281743152654215,340.44629222225257,585.0,244.55370777774743,71.8332710224073,18311.52638585485,18180.0,-131.52638585484965,541.0,0.0,585.0,0.0,3.387689432937419,2.8022376463275664,1.7634222118629057,3.030146068579716,9957.094768559602,7988.0,-1969.094768559602,-19.775796196870505,7297.993499673757,9103.0,1805.0065003262434,24.732914607377126,67.91173176664142,232.0,164.08826823335858,541.0,7447.0,585.0,8518.0,57.47904386399355,46.11210529354038,42.128923972024225,52.54863476303181,7447.0,8518.0,-1071.0
75,203.21210205324718,109.0,-94.21210205324718,-46.36146228562756,82.14849225502518,86.0,3.8515077449748247,4.6884704018888685,6303.639405691728,6394.0,90.36059430827208,109.0,0.0,86.0,0.0,3.0841114289459277,1.6542722719684322,1.2467520451513912,1.3052056457732584,3317.597741826761,1158.0,-2159.597741826761,-65.09522581956023,1880.859503558754,4050.0,2169.140496441246,115.32708808590107,16.542754614484693,7.0,-9.542754614484693,109.0,1049.0,86.0,3964.0,63.61644759015841,22.20517737296261,36.06633755625607,77.66059443911793,1049.0,3964.0,-2915.0
76,2448.0,2448.0,0.0,0.0,2205.0,2205.0,0.0,0.0,119056.0,119056.0,0.0,2448.0,0.0,2205.0,0.0,1.9788374330081078,1.9788374330081078,1.7824087172315677,1.7824087172315677,22181.0,22181.0,0.0,0.0,90394.0,90394.0,0.0,0.0,275.0,275.0,0.0,2448.0,19733.0,2205.0,88189.0,19.655294638901196,19.655294638901196,80.10101905183873,80.10101905183873,19733.0,88189.0,-68456.0
77,2030.7943813996724,1771.0,-259.7943813996724,-12.792746709325433,811.6393866195724,768.0,-43.639386619572406,-5.3766965155951505,64288.56623198075,64592.0,303.4337680192475,1771.0,0.0,768.0,0.0,3.0251216001544328,2.6381254561975838,1.2090381293583774,1.144031818384949,32695.728826912422,30466.0,-2229.728826912422,-6.81963334940891,26002.46377668602,28242.0,2239.5362233139786,8.612784705893759,147.80739640155662,138.0,-9.807396401556616,1771.0,28695.0,768.0,27474.0,55.56151450720936,51.77242293443904,44.187308868378516,47.99306664854026,28695.0,27474.0,1221.0
78,3606.64005753794,3908.0,301.3599424620602,8.355697758976882,1087.9105043764687,1032.0,-55.91050437646868,-5.139255862642263,98127.44943808559,97882.0,-245.44943808559037,3908.0,0.0,1032.0,0.0,3.5076540599657076,3.800743031646924,1.058052269335812,1.003676256054152,56859.88430113337,60214.0,3354.1156988666335,5.8989140412299035,34305.389444415545,30952.0,-3353.389444415545,-9.77510968021216,207.7262544510886,207.0,-0.7262544510886073,3908.0,56306.0,1032.0,29920.0,62.228321606090816,65.89911680693422,37.54433962375707,33.87433924682346,56306.0,29920.0,26386.0
79,1728.7161035597621,1431.0,-297.71610355976213,-17.22180425962984,1175.9376375242155,1211.0,35.06236247578454,2.9816515227460365,81501.34625891602,81764.0,262.653741083981,1431.0,0.0,1211.0,0.0,2.0480962296042486,1.695377105892946,1.3931919976354945,1.4347321280477692,27478.500622653228,24723.0,-2755.5006226532278,-10.027841986333117,41440.22300184059,44204.0,2763.77699815941,6.669310148347067,171.27637550618238,163.0,-8.276375506182376,1431.0,23292.0,1211.0,42993.0,39.77203737538461,35.78376031263569,59.980059345550146,63.9803155304675,23292.0,42993.0,-19701.0
80,1270.2286317318503,1221.0,-49.22863173185033,-3.8755725152196585,53.07058035403956,135.0,81.92941964596044,154.37822443131478,16745.70078791411,16713.0,-32.70078791410924,1221.0,0.0,135.0,0.0,7.029877866687975,6.7574298522331055,0.29371066663367956,0.7471359787481322,17955.745760095124,17819.0,-136.74576009512384,-0.7615710420617996,75.70986771308296,167.0,91.29013228691704,120.57890872677058,31.5443721917932,77.0,45.4556278082068,1221.0,16598.0,135.0,32.0,99.40622133696021,98.64917234125006,0.41914337437348703,0.9245418811936001,16598.0,32.0,16566.0
81,3900.983069906506,4023.0,122.01693009349401,3.1278507982968087,386.9532296526206,362.0,-24.95322965262062,-6.448642301040329,102392.06370044088,102295.0,-97.06370044087816,4023.0,0.0,362.0,0.0,3.6567145387200095,3.7710911136107987,0.3627233123852837,0.3393325834270716,98820.05421419759,98881.0,60.94578580241068,0.061673499662636834,6908.6455046530145,6850.0,-58.64550465301454,-0.8488712384144828,244.30028114939614,242.0,-2.3002811493961417,4023.0,94858.0,362.0,6488.0,93.2502186539945,93.30772932728148,6.5192506625772735,6.463910618742511,94858.0,6488.0,88370.0
82,6897.774000185505,6642.0,-255.77400018550543,-3.70806582208444,426.43653744864093,416.0,-10.436537448640934,-2.4473834983940344,118642.78946236585,118909.0,266.21053763414966,6642.0,0.0,416.0,0.0,5.475857962947046,5.272809545357117,0.3385303591009081,0.3302452229552184,119875.42207710235,119607.0,-268.4220771023538,-0.2239175240857197,5413.233836803279,5718.0,304.7661631967212,5.630020287035988,210.3440860943674,174.0,-36.34408609436741,6642.0,112965.0,416.0,5302.0,95.5190257110434,95.30514187364044,4.313368103971568,4.556211603279707,112965.0,5302.0,107663.0
83,219.53065878453071,375.0,155.46934121546929,70.81896536741249,111.47858626117498,169.0,57.52141373882502,51.59862146445088,6900.990754954294,6688.0,-212.99075495429406,375.0,0.0,169.0,0.0,3.0355456137241528,5.185287610619469,1.5414627525051852,2.336836283185841,5083.542214859404,5115.0,31.45778514059566,0.6188162468414888,2121.4225013209098,2101.0,-20.42250132090976,-0.9626795844860527,27.0352838196859,16.0,-11.035283819685901,375.0,4740.0,169.0,1932.0,70.29234257272407,70.72732300884957,29.33382883463647,29.051438053097346,4740.0,1932.0,2808.0
84,149.83243282115797,128.0,-21.832432821157965,-14.571232950089955,260.8469116158355,406.0,145.1530883841645,55.64684951989769,6605.320655563006,6482.0,-123.32065556300586,128.0,0.0,406.0,0.0,2.135581995740564,1.8244013683010263,3.717886425539275,5.7867730900798175,2010.108096658311,1370.0,-640.1080966583111,-31.84446138605451,4960.023319904728,5607.0,646.9766800952721,13.043823352582528,45.86858343696076,39.0,-6.868583436960762,128.0,1242.0,406.0,5201.0,28.65034345294058,19.52679589509692,70.69588540343112,79.91733181299885,1242.0,5201.0,-3959.0
85,6264.1695345779,5841.0,-423.16953457789987,-6.755397219727617,945.1669231002691,1046.0,100.83307689973094,10.668282441474515,104149.66354232182,104472.0,322.33645767817507,5841.0,0.0,1046.0,0.0,5.625202753776434,5.24519796334378,0.8487566546936206,0.9393044118571466,92267.39693928794,87588.0,-4679.396939287937,-5.071560588586872,13936.68118689592,18612.0,4675.318813104081,33.54685918696402,217.9218738161435,222.0,4.0781261838565115,5841.0,81747.0,1046.0,17566.0,86.69955172735706,82.30253143147094,13.095676821424066,17.488865084287085,81747.0,17566.0,64181.0
86,6087.403960234014,6029.0,-58.40396023401445,-0.9594231073794101,312.06787219244774,348.0,35.93212780755226,11.514202841551544,95305.52816757353,95328.0,22.47183242646861,6029.0,0.0,348.0,0.0,5.985353679990181,5.9279288137259725,0.3068363130548623,0.3421660685315373,101173.98877094194,101131.0,-42.988770941941766,-0.0424899437732641,315.43267066613197,348.0,32.56732933386803,10.324653202565294,200.57855839192626,211.0,10.421441608073735,6029.0,95102.0,348.0,0.0,99.49256443204047,99.45029009735471,0.3101904520268777,0.3422165404661225,95102.0,0.0,95102.0
87,3996.9346355614616,3146.0,-850.9346355614616,-21.28968104683374,248.76621205761538,338.0,89.23378794238462,35.87054174451861,64362.299152380925,65124.0,761.7008476190749,3146.0,0.0,338.0,0.0,5.82575594035894,4.585471082089552,0.36259067755599256,0.49265391791044777,63952.49983907255,63313.0,-639.4998390725523,-0.9999606593671294,1509.5137475052488,2113.0,603.4862524947512,39.978851036774195,111.9864134221989,148.0,36.01358657780111,3146.0,60167.0,338.0,1775.0,97.52722090931246,96.55198706804526,2.302000407944077,3.222313721901973,60167.0,1775.0,58392.0
88,1782.473438296345,1882.0,99.52656170365503,5.583621027126254,51.312677408657464,42.0,-9.312677408657464,-18.148882262546355,25470.213884295,25380.0,-90.21388429500075,1882.0,0.0,42.0,0.0,6.528250213508442,6.892762965133315,0.1879309896303013,0.15382361558745972,27127.532552629422,27221.0,93.46744737057816,0.34454828204240245,128.13418247603235,42.0,-86.13418247603235,-67.22186134222525,48.333264894545806,41.0,-7.333264894545806,1882.0,25339.0,42.0,0.0,99.35369379076114,99.69601523586287,0.46928721973349086,0.15382361558745972,25339.0,0.0,25339.0
89,7610.850911548101,7530.0,-80.85091154810107,-1.0623110672871585,2925.1779171704356,2595.0,-330.17791717043565,-11.287447345760809,200131.97117128148,200543.0,411.0288287185249,7530.0,0.0,2595.0,0.0,3.612722820527133,3.5743444661742645,1.3885250333085404,1.231796001291131,136374.759022754,141745.0,5370.240977245994,3.937855520866566,38327.67331682396,32942.0,-5385.673316823959,-14.051657329431249,581.5676604220353,597.0,15.43233957796474,7530.0,134215.0,2595.0,30347.0,77.80217191686293,80.8659090390452,21.86604214692953,18.793500832933983,134215.0,30347.0,103868.0
90,927.9999999999999,928.0,1.1368683772161603e-13,1.2250736823450006e-14,1697.0,1697.0,0.0,0.0,92054.0,92054.0,0.0,928.0,0.0,1697.0,0.0,0.9801539940219055,0.9801539940219055,1.7923721205335925,1.7923721205335925,7845.0,7845.0,0.0,0.0,82172.0,82172.0,0.0,0.0,147.0,147.0,0.0,928.0,6917.0,1697.0,80475.0,8.700811853955015,8.700811853955015,91.13615190098044,91.13615190098044,6917.0,80475.0,-73558.0
91,3840.0000000000005,3840.0,-4.547473508864641e-13,-1.1842378929335e-14,1069.0,1069.0,0.0,0.0,111965.0,111965.0,0.0,3840.0,0.0,1069.0,0.0,3.285589609322861,3.285589609322861,0.9146602323870151,0.9146602323870151,90153.0,90153.0,0.0,0.0,12110.0,12110.0,0.0,0.0,238.0,238.0,0.0,3840.0,86313.0,1069.0,11041.0,87.95328826060233,87.95328826060233,11.814518882742608,11.814518882742608,86313.0,11041.0,75272.0
92,1758.0,1758.0,0.0,0.0,1300.0,1300.0,0.0,0.0,90624.0,90624.0,0.0,1758.0,0.0,1300.0,0.0,1.876561132341325,1.876561132341325,1.3876731922888068,1.3876731922888068,21220.000000000004,21220.0,-3.637978807091713e-12,-1.7144103709197512e-14,61474.0,61474.0,0.0,0.0,214.0,214.0,0.0,1758.0,19462.0,1300.0,60174.0,25.59463501712742,25.59463501712742,74.14724755150287,74.14724755150287,19462.0,60174.0,-40712.0
93,2468.0,2468.0,0.0,0.0,984.0,984.0,0.0,0.0,135211.0,135211.0,0.0,2468.0,0.0,984.0,0.0,1.7798547557747921,1.7798547557747921,0.709634148979901,0.709634148979901,77748.0,77748.0,0.0,0.0,29733.0,29733.0,0.0,0.0,202.0,202.0,0.0,2468.0,75280.0,984.0,28749.0,72.20081164157759,72.20081164157759,27.611600716919106,27.611600716919106,75280.0,28749.0,46531.0
94,4877.000000000001,4877.0,-9.094947017729282e-13,-1.8648650846276974e-14,2217.0,2217.0,0.0,0.0,113792.0,113792.0,0.0,4877.0,0.0,2217.0,0.0,4.034379498039476,4.034379498039476,1.8339592674089638,1.8339592674089638,60691.00000000001,60691.0,-7.275957614183426e-12,-1.198852814121274e-14,34863.0,34863.0,0.0,0.0,469.9999999999927,470.0,7.275957614183426e-12,4877.0,55814.0,2217.0,32646.0,63.203990668999424,63.203990668999424,36.306548362909275,36.306548362909275,55814.0,32646.0,23168.0
95,864.0,864.0,0.0,0.0,3372.0,3372.0,0.0,0.0,103240.0,103240.0,0.0,864.0,0.0,3372.0,0.0,0.803900405671964,0.803900405671964,3.1374446388030814,3.1374446388030814,5035.000000000001,5035.0,-9.094947017729282e-13,-1.806344988625478e-14,99974.0,99974.0,0.0,0.0,147.0,147.0,0.0,864.0,4171.0,3372.0,96602.0,4.788124310548138,4.788124310548138,95.07208338088174,95.07208338088174,4171.0,96602.0,-92431.0
