COUNTY,2026_HD,Republican_Count,Democrat_Count,Other_Count,Total_Count,Republican_Pct,Democrat_Pct,Other_Pct
HARRIS,133.0,4564,2063,112805,119432,3.821421394601112,1.7273427557103624,94.45123584968853
HARRIS,134.0,3152,5308,142830,151290,2.083415956110781,3.508493621521581,94.40809042236764
HARRIS,135.0,1044,1229,114814,117087,0.8916446744728279,1.0496468437999096,98.05870848172727
HARRIS,137.0,737,968,63310,65015,1.1335845574098284,1.4888871798815657,97.37752826270861
HARRIS,138.0,3825,1827,114359,120011,3.1872078392813994,1.5223604502920567,95.29043171042655
HARRIS,139.0,908,3594,109387,113889,0.7972675148609611,3.1557042383373286,96.04702824680172
HARRIS,140.0,272,653,73657,74582,0.36469925719342466,0.8755463784827439,98.75975436432383
HARRIS,141.0,254,1980,89140,91374,0.2779784183684637,2.166918379407709,97.55510320222382
HARRIS,142.0,487,2342,99703,102532,0.47497366675769515,2.2841649436273554,97.24086138961495
HARRIS,143.0,531,1398,84998,86927,0.610857386082575,1.6082459995168361,97.78089661440059
HARRIS,144.0,890,747,88498,90135,0.9874077772230544,0.8287568647029456,98.183835358074
HARRIS,145.0,740,3026,106630,110396,0.6703141418167324,2.741041342077611,96.58864451610566
HARRIS,146.0,811,4035,101840,106686,0.7601747183323022,3.782126989483156,95.45769829218455
HARRIS,147.0,476,3875,120818,125169,0.3802858535260328,3.0958144588516325,96.52389968762233
HARRIS,148.0,1388,1423,96737,99548,1.3943022461526098,1.4294611644633743,97.17623658938402
HARRIS,149.0,817,1072,97835,99724,0.8192611608038185,1.0749669086679234,98.10577193052826
HARRIS,150.0,3043,1112,125192,129347,2.3525864534933163,0.8597029695315702,96.78771057697512
HARRISON,128.0,121,7,2381,2509,4.822638501394978,0.27899561578318055,94.89836588282185
HARRISON,134.0,297,15,2868,3180,9.339622641509433,0.4716981132075472,90.18867924528303
HARRISON,137.0,217,32,2363,2612,8.30781010719755,1.2251148545176112,90.46707503828483
HARRISON,141.0,58,15,909,982,5.906313645621181,1.5274949083503055,92.56619144602851
HARRISON,143.0,348,30,4303,4681,7.434308908352916,0.640888698995941,91.92480239265115
HARRISON,145.0,589,130,11420,12139,4.852129499958811,1.0709284125545762,94.07694208748661
HARRISON,146.0,168,75,4884,5127,3.276770040959626,1.462843768285547,95.26038619075483
HARRISON,147.0,657,90,13747,14494,4.532910169725404,0.620946598592521,94.84614323168208
HARRISON,150.0,112,8,1587,1707,6.561218512009373,0.46865846514352666,92.97012302284709
HARTLEY,62.0,229,6,2618,2853,8.026638626007712,0.2103049421661409,91.76305643182616
HASKELL,3.0,24,4,1015,1043,2.3010546500479387,0.38350910834132307,97.31543624161074
HASKELL,15.0,6,2,285,293,2.04778156996587,0.6825938566552902,97.26962457337885
HASKELL,16.0,71,11,2033,2115,3.3569739952718676,0.5200945626477541,96.12293144208039
HAYS,45.0,2307,3201,143242,148750,1.5509243697478992,2.1519327731092437,96.29714285714286
HAYS,73.0,1750,1110,34446,37306,4.6909344341392805,2.9753926982254866,92.33367286763523
HEMPHILL,13.0,268,5,2074,2347,11.418832552194292,0.21303792074989347,88.36812952705581
HENDERSON,4.0,1552,193,32927,34672,4.476234425473004,0.5566451315182279,94.96712044300877
HENDERSON,8.0,1649,142,23239,25030,6.588094286855774,0.5673192169396724,92.84458649620456
HIDALGO,126.0,11,59,3087,3157,0.34843205574912894,1.8688628444726005,97.78270509977827
HIDALGO,127.0,38,218,6751,7007,0.5423148280291138,3.1111745397459685,96.34651063222492
HIDALGO,128.0,97,811,18869,19777,0.4904687262982252,4.100723062142894,95.40880821155888
HIDALGO,129.0,17,370,9604,9991,0.17015313782404165,3.70333299969973,96.12651386247623
HIDALGO,130.0,53,313,11450,11816,0.44854434664861204,2.6489505754908595,96.90250507786052
HIDALGO,131.0,9,41,1704,1754,0.5131128848346637,2.33751425313569,97.14937286202965
HIDALGO,132.0,12,160,5291,5463,0.21965952773201539,2.9287937030935383,96.85154676917445
HIDALGO,133.0,19,75,6347,6441,0.2949852507374631,1.1644154634373545,98.54059928582518
HIDALGO,134.0,160,891,51559,52610,0.3041246911233606,1.6935943736932142,98.00228093518342
HIDALGO,137.0,26,63,2275,2364,1.0998307952622675,2.66497461928934,96.2351945854484
HIDALGO,138.0,23,234,12867,13124,0.1752514477293508,1.7829929899420907,98.04175556232856
HIDALGO,139.0,84,449,20059,20592,0.4079254079254079,2.1804584304584305,97.41161616161617
HIDALGO,140.0,54,465,17355,17874,0.3021148036253776,2.601544142329641,97.09634105404497
HIDALGO,141.0,108,810,19608,20526,0.5261619409529378,3.9462145571470333,95.52762350190002
HIDALGO,142.0,165,800,31550,32515,0.5074580962632631,2.460402890973397,97.03213901276334
HIDALGO,143.0,190,1183,44074,45447,0.4180693995203204,2.6030321033291526,96.97889849715052
HIDALGO,144.0,73,247,11730,12050,0.6058091286307055,2.049792531120332,97.34439834024896
HIDALGO,145.0,241,1539,64011,65791,0.3663115015731635,2.339225729963065,97.29446276846377
HIDALGO,146.0,63,518,20726,21307,0.2956774768855306,2.4311259210588068,97.27319660205566
HIDALGO,147.0,226,1828,52611,54665,0.41342723863532427,3.3440043903777554,96.24256837098693
HIDALGO,148.0,16,252,9529,9797,0.16331530060222518,2.5722159844850467,97.26446871491274
HIDALGO,150.0,84,251,12758,13093,0.6415641946078057,1.917054914839991,97.4413808905522
HILL,12.0,545,47,9657,10249,5.317591960191239,0.45858132500731774,94.22382671480143
HILL,14.0,775,63,15797,16635,4.658851818455065,0.3787195671776375,94.9624286143673
HOCKLEY,32.0,323,12,3899,4234,7.628719886632027,0.28341993386868214,92.08786017949929
HOCKLEY,34.0,508,14,9253,9775,5.19693094629156,0.14322250639386191,94.65984654731457
HOOD,59.0,3790,189,47844,51823,7.313355074001891,0.364702931130965,92.32194199486715
HOPKINS,2.0,1308,98,24047,25453,5.138883432208384,0.3850233764192826,94.47609319137233
HOUSTON,21.0,179,25,1691,1895,9.445910290237466,1.3192612137203166,89.23482849604221
HOUSTON,22.0,840,104,11098,12042,6.975585450921774,0.8636439129712672,92.16077063610696
HOWARD,72.0,745,52,15633,16430,4.534388314059647,0.31649421789409615,95.14911746804626
HUDSPETH,74.0,61,36,2115,2212,2.7576853526220613,1.62748643761302,95.61482820976492
HUNT,2.0,2841,269,69918,73028,3.8902886564057626,0.36835186503806755,95.74135947855616
HUTCHINSON,35.0,274,5,3072,3351,8.17666368248284,0.1492091912861832,91.67412712623097
HUTCHINSON,39.0,445,14,6158,6617,6.725102009974308,0.2115762430104277,93.06332174701527
HUTCHINSON,40.0,315,9,3182,3506,8.984597832287507,0.2567027952082145,90.75869937250428
IRION,72.0,133,2,1099,1234,10.777957860615883,0.1620745542949757,89.05996758508914
JACK,62.0,550,10,5309,5869,9.371272789231554,0.17038677798602828,90.4583404327824
JACKSON,25.0,380,27,6651,7058,5.3839614621705865,0.38254463020685747,94.23349390762256
JACKSON,29.0,243,3,2620,2866,8.47871598046057,0.10467550593161201,91.41660851360781
JASPER,128.0,25,4,490,519,4.8169556840077075,0.7707129094412332,94.41233140655106
JASPER,134.0,239,11,2457,2707,8.828961950498707,0.40635389730328775,90.764684152198
JASPER,137.0,51,19,1023,1093,4.6660567246111615,1.738334858188472,93.59560841720037
JASPER,141.0,67,9,699,775,8.645161290322582,1.1612903225806452,90.19354838709678
JASPER,143.0,195,14,2978,3187,6.118606840288673,0.4392845936617509,93.44210856604957
JASPER,145.0,359,10,4137,4506,7.967154904571682,0.22192632046160676,91.81091877496671
JASPER,146.0,263,6,4022,4291,6.12910743416453,0.13982754602656725,93.7310650198089
JASPER,147.0,430,72,5792,6294,6.831903400063552,1.1439466158245948,92.02414998411184
JASPER,150.0,82,17,1104,1203,6.816292601828762,1.4131338320864506,91.77057356608479
JEFF DAVIS,69.0,187,39,1346,1572,11.895674300254452,2.480916030534351,85.6234096692112
JEFFERSON,3.0,1041,1213,40893,43147,2.4126822258789717,2.8113194428349595,94.77599833128608
JEFFERSON,15.0,1070,1166,46176,48412,2.2101958192183755,2.4084937618772204,95.3813104189044
JEFFERSON,16.0,1012,2052,51014,54078,1.871370982654684,3.794519028070565,94.33410998927475
JEFFERSON,18.0,11,106,2441,2558,0.4300234558248631,4.143862392494136,95.42611415168099
JIM HOGG,19.0,4,584,2970,3558,0.11242270938729623,16.41371557054525,83.47386172006746
JIM WELLS,30.0,247,1440,24793,26480,0.9327794561933535,5.438066465256798,93.62915407854985
JOHNSON,32.0,1747,173,41022,42942,4.068278142610963,0.4028689860742397,95.5288528713148
JOHNSON,34.0,3109,463,82798,86370,3.5996295009841384,0.5360657635753155,95.86430473544054
JONES,69.0,395,26,10476,10897,3.6248508763879963,0.23859777920528588,96.13655134440671
KARNES,4.0,413,36,8018,8467,4.877760718081965,0.4251801110192512,94.69705917089878
KAUFMAN,3.0,1484,445,52045,53974,2.749471967984585,0.8244710416126283,96.42605699040278
KAUFMAN,15.0,425,109,13526,14060,3.0227596017069702,0.7752489331436699,96.20199146514936
KAUFMAN,16.0,1996,225,34073,36294,5.499531603019783,0.6199371796991238,93.88053121728109
KAUFMAN,18.0,282,10,3623,3915,7.203065134099616,0.2554278416347382,92.54150702426564
KENDALL,116.0,195,40,4678,4913,3.9690616731121517,0.8141664970486465,95.2167718298392
KENDALL,117.0,215,23,2607,2845,7.5571177504393665,0.8084358523725835,91.63444639718806
KENDALL,118.0,438,52,6131,6621,6.615314907113729,0.7853798519861048,92.59930524090016
KENDALL,119.0,73,16,1366,1455,5.017182130584192,1.0996563573883162,93.88316151202748
KENDALL,120.0,312,47,4309,4668,6.683804627249357,1.0068551842330762,92.30934018851757
KENDALL,121.0,417,39,4117,4573,9.118740432976164,0.8528318390553248,90.0284277279685
KENDALL,122.0,183,18,2466,2667,6.86164229471316,0.6749156355455568,92.46344206974129
KENDALL,123.0,334,45,4760,5139,6.499318933644678,0.8756567425569177,92.6250243237984
KENDALL,124.0,291,19,2646,2956,9.844384303112314,0.6427604871447903,89.5128552097429
KENDALL,125.0,253,25,2973,3251,7.7822208551215,0.7689941556444171,91.44878498923407
KENEDY,68.0,2,34,234,270,0.7407407407407408,12.592592592592592,86.66666666666667
KENT,81.0,48,6,546,600,8.0,1.0,91.0
KERR,129.0,167,10,1668,1845,9.051490514905149,0.5420054200542005,90.40650406504065
KERR,130.0,277,54,4455,4786,5.787714166318429,1.1282908483075638,93.083994985374
KERR,132.0,149,36,2131,2316,6.433506044905009,1.5544041450777202,92.01208981001727
KERR,133.0,383,62,5112,5557,6.892208025913263,1.1157099154219903,91.99208205866475
KERR,134.0,243,25,3116,3384,7.180851063829788,0.7387706855791962,92.08037825059102
KERR,139.0,307,33,2731,3071,9.996743731683491,1.0745685444480626,88.92868772386845
KERR,140.0,108,16,1097,1221,8.845208845208845,1.3104013104013106,89.84438984438985
KERR,141.0,339,23,3368,3730,9.088471849865952,0.6166219839142092,90.29490616621983
KERR,142.0,559,50,5712,6321,8.843537414965986,0.7910140800506249,90.36544850498339
KERR,143.0,521,51,2166,2738,19.028487947406866,1.8626734842951058,79.10883856829803
KERR,144.0,329,33,2785,3147,10.454401016841436,1.0486177311725453,88.49698125198601
KERR,145.0,59,7,1030,1096,5.383211678832116,0.6386861313868614,93.97810218978103
KERR,147.0,51,6,950,1007,5.06454816285998,0.5958291956305859,94.33962264150944
KIMBLE,58.0,452,10,2864,3326,13.58989777510523,0.30066145520144316,86.10944076969332
KING,2.0,22,0,143,165,13.333333333333334,0.0,86.66666666666667
KINNEY,43.0,286,22,1866,2174,13.155473781048757,1.011959521619135,85.8325666973321
KLEBERG,35.0,109,60,3290,3459,3.151199768719283,1.7346053772766694,95.11419485400405
KLEBERG,37.0,224,239,11246,11709,1.9130583311982234,2.041164915876676,96.04577675292511
KLEBERG,38.0,101,77,3395,3573,2.8267562272600055,2.155051777218024,95.01819199552197
KNOX,54.0,13,3,1014,1030,1.262135922330097,0.2912621359223301,98.44660194174757
KNOX,55.0,44,1,1154,1199,3.669724770642202,0.08340283569641367,96.24687239366139
LA SALLE,12.0,14,668,3535,4217,0.3319895660422101,15.84064500829974,83.82736542565806
LAMAR,1.0,1862,151,31181,33194,5.609447490510333,0.45490148822076276,93.93565102126891
LAMB,80.0,353,17,7532,7902,4.467223487724627,0.21513540875727666,95.31764110351808
LAMPASAS,31.0,1153,125,15705,16983,6.789142083259731,0.7360301477948538,92.47482776894542
LAVACA,30.0,1083,48,13363,14494,7.472057403063337,0.33117151924934457,92.19677107768732
LEE,17.0,928,80,11193,12201,7.605933939840996,0.6556839603311204,91.73838209982789
LEON,3.0,289,8,3508,3805,7.5952693823915896,0.2102496714848883,92.19448094612352
LEON,15.0,29,3,975,1007,2.8798411122144985,0.29791459781529295,96.8222442899702
LEON,16.0,616,27,7227,7870,7.827191867852605,0.34307496823379924,91.8297331639136
LIBERTY,18.0,3038,208,51448,54694,5.554539803269097,0.3802976560500238,94.06516254068087
LIMESTONE,81.0,1066,75,13332,14473,7.365439093484419,0.518206315207628,92.11635459130795
LIPSCOMB,69.0,144,1,1677,1822,7.903402854006586,0.054884742041712405,92.0417124039517
LIVE OAK,78.0,478,34,7283,7795,6.132135984605516,0.43617703656189866,93.43168697883259
LLANO,69.0,1836,203,16458,18497,9.92593393523274,1.0974752662593934,88.97659079850787
LOVING,9.0,9,5,115,129,6.976744186046512,3.875968992248062,89.14728682170544
LUBBOCK,83.0,5345,447,83927,89719,5.957489494978767,0.4982222271759605,93.54428827784528
LUBBOCK,84.0,3337,690,103821,107848,3.0941695719902085,0.6397893331355241,96.26604109487427
LYNN,25.0,74,4,2732,2810,2.6334519572953736,0.1423487544483986,97.22419928825623
LYNN,29.0,56,0,1522,1578,3.5487959442332064,0.0,96.4512040557668
MADISON,17.0,763,16,7699,8478,8.999764095305498,0.1887237556027365,90.81151214909177
MARION,58.0,366,53,7428,7847,4.66420288008156,0.6754173569517014,94.66037976296674
MARTIN,82.0,312,1,3196,3509,8.891422057566258,0.028498147620404674,91.08007979481334
MASON,53.0,393,20,2879,3292,11.938031591737545,0.6075334143377886,87.45443499392466
MATAGORDA,30.0,1373,172,20900,22445,6.117175317442638,0.7663176654043217,93.11650701715304
MAVERICK,33.0,64,2824,33060,35948,0.17803493935684878,7.855791699120952,91.9661733615222
MCCULLOCH,81.0,579,14,4848,5441,10.64142620841757,0.2573056423451571,89.10126814923727
MCLENNAN,3.0,1192,280,32715,34187,3.486705472840553,0.8190247754994588,95.69426975165999
MCLENNAN,15.0,2305,342,52451,55098,4.18345493484337,0.6207121855602744,95.19583287959635
MCLENNAN,16.0,2409,582,60347,63338,3.803403959708232,0.9188796614986264,95.27771637879314
MCLENNAN,18.0,209,56,6955,7220,2.8947368421052633,0.775623268698061,96.32963988919667
MCMULLEN,33.0,59,1,583,643,9.17573872472784,0.15552099533437014,90.6687402799378
MEDINA,33.0,2232,281,36104,38617,5.77983789522749,0.7276588031177978,93.49250330165472
MENARD,9.0,259,3,1257,1519,17.050691244239633,0.19749835418038184,82.75181040157999
MIDLAND,82.0,4668,268,94339,99275,4.7020901536137,0.26995718962477966,95.02795265676151
MILAM,128.0,159,14,2293,2466,6.447688564476886,0.5677210056772101,92.98459042984591
MILAM,131.0,219,26,2495,2740,7.992700729927008,0.948905109489051,91.05839416058394
MILAM,134.0,149,12,1956,2117,7.038261691072272,0.5668398677373643,92.39489844119036
MILAM,140.0,294,20,3230,3544,8.295711060948081,0.5643340857787811,91.13995485327314
MILAM,141.0,376,16,2217,2609,14.411651973936374,0.6132617861249521,84.97508623993866
MILAM,144.0,149,19,1865,2033,7.329070339399902,0.9345794392523363,91.73635022134776
MILAM,145.0,75,9,1025,1109,6.762849413886383,0.8115419296663661,92.42560865644724
MILAM,147.0,67,6,533,606,11.056105610561056,0.9900990099009901,87.95379537953795
MILLS,18.0,634,10,2993,3637,17.431949408853452,0.27495188342040144,82.29309870772616
MITCHELL,31.0,315,5,4218,4538,6.941383869546056,0.11018069634200088,92.94843543411194
MONTAGUE,21.0,1096,29,14556,15681,6.989350168994324,0.18493718512849947,92.82571264587718
MONTGOMERY,35.0,3131,391,72934,76456,4.095165847023124,0.5114052526943602,95.39342890028252
MONTGOMERY,36.0,3386,431,88694,92511,3.6601052847769453,0.465890542746268,95.87400417247679
MONTGOMERY,39.0,4454,486,99980,104920,4.245139153640869,0.4632100648112848,95.29165078154784
MONTGOMERY,40.0,3619,452,79017,83088,4.355622953976507,0.544001540535336,95.10037550548816
MONTGOMERY,41.0,4804,500,93273,98577,4.87334773831624,0.5072177079846212,94.61943455369914
MOORE,85.0,681,5,9462,10148,6.7106819077650774,0.049270792274339774,93.24004729996058
MORRIS,13.0,352,69,8580,9001,3.9106765914898345,0.7665814909454505,95.32274191756471
MOTLEY,9.0,116,1,736,853,13.599062133645957,0.11723329425556857,86.28370457209847
NACOGDOCHES,32.0,740,95,10580,11415,6.482698204117389,0.8322382829610162,92.6850635129216
NACOGDOCHES,34.0,1840,238,26578,28656,6.420993858179788,0.8305415968732551,92.74846454494696
NAVARRO,8.0,1828,160,30978,32966,5.5451070800218405,0.48534854092094887,93.96954437905721
NEWTON,21.0,601,29,8874,9504,6.323653198653198,0.30513468013468015,93.37121212121212
NOLAN,7.0,436,21,8038,8495,5.132430841671572,0.2472042377869335,94.6203649205415
NUECES,126.0,128,128,5839,6095,2.100082034454471,2.100082034454471,95.79983593109105
NUECES,127.0,2,32,1611,1645,0.12158054711246201,1.9452887537993921,97.93313069908814
NUECES,128.0,194,162,10331,10687,1.815289604192009,1.5158603911294095,96.66885000467859
NUECES,129.0,165,135,8452,8752,1.8852833638025595,1.5425045703839122,96.57221206581352
NUECES,130.0,229,127,12810,13166,1.739328573598663,0.9646058028254596,97.29606562357588
NUECES,132.0,121,78,4336,4535,2.6681367144432193,1.7199558985667034,95.61190738699008
NUECES,133.0,48,49,4166,4263,1.1259676284306825,1.1494252873563218,97.724607084213
NUECES,134.0,399,210,20410,21019,1.8982825063038204,0.9990960559493791,97.1026214377468
NUECES,137.0,34,28,2364,2426,1.4014839241549877,1.1541632316570487,97.44435284418796
NUECES,138.0,101,129,8993,9223,1.0950883660414181,1.3986772199934945,97.50623441396509
NUECES,139.0,134,67,6576,6777,1.9772760808617382,0.9886380404308691,97.03408587870739
NUECES,140.0,179,88,6453,6720,2.6636904761904763,1.3095238095238095,96.02678571428571
NUECES,141.0,119,159,7487,7765,1.5325177076625884,2.0476497102382485,96.41983258209916
NUECES,142.0,125,149,8458,8732,1.4315162620247366,1.7063673843334861,96.86211635364178
NUECES,143.0,516,293,19782,20591,2.50594920110728,1.4229517750473508,96.07109902384538
NUECES,144.0,84,112,6973,7169,1.1717115357790486,1.5622820477053982,97.26600641651555
NUECES,145.0,782,703,38547,40032,1.9534372501998403,1.7560951239008793,96.29046762589928
NUECES,146.0,55,53,5613,5721,0.9613703897919944,0.9264114665268309,98.11221814368118
NUECES,147.0,388,306,22690,23384,1.6592541908997605,1.308587068080739,97.0321587410195
NUECES,148.0,91,49,4240,4380,2.077625570776256,1.1187214611872145,96.80365296803653
NUECES,150.0,117,55,5972,6144,1.904296875,0.8951822916666666,97.20052083333334
OCHILTREE,12.0,463,4,4750,5217,8.874832279087599,0.07667241709794902,91.04849530381445
OLDHAM,73.0,146,1,1197,1344,10.863095238095239,0.0744047619047619,89.0625
ORANGE,5.0,976,101,15092,16169,6.0362421918486,0.6246521120662998,93.3391056960851
ORANGE,6.0,2141,149,37885,40175,5.3291848164281275,0.37087741132545116,94.29993777224642
PALO PINTO,60.0,1363,77,18956,20396,6.682682878995881,0.3775250049029222,92.93979211610119
PANOLA,4.0,1411,90,16406,17907,7.879600156363434,0.5025967498743509,91.61780309376222
PARKER,126.0,189,12,3652,3853,4.905268621853102,0.3114456267843239,94.78328575136258
PARKER,127.0,62,3,1084,1149,5.395996518711923,0.26109660574412535,94.34290687554395
PARKER,128.0,357,17,3754,4128,8.648255813953488,0.41182170542635665,90.93992248062015
PARKER,129.0,156,15,1982,2153,7.245703669298653,0.6967022758941013,92.05759405480724
PARKER,130.0,288,33,5269,5590,5.152057245080501,0.590339892665474,94.25760286225402
PARKER,133.0,864,59,13576,14499,5.95903165735568,0.4069246154907235,93.6340437271536
PARKER,134.0,755,49,11230,12034,6.273890643177664,0.407179657636696,93.31892969918563
PARKER,135.0,200,8,3573,3781,5.289605924358636,0.21158423697434542,94.49880983866701
PARKER,137.0,628,29,10793,11450,5.4847161572052405,0.25327510917030566,94.26200873362446
PARKER,138.0,929,50,11994,12973,7.161026747860942,0.3854158637169506,92.4535573884221
PARKER,139.0,266,12,2583,2861,9.297448444599791,0.4194337644180357,90.28311779098217
PARKER,140.0,278,20,5281,5579,4.982971858756049,0.35848718408316904,94.65854095716078
PARKER,141.0,417,39,6601,7057,5.909026498512116,0.5526427660478956,93.53833073543998
PARKER,142.0,207,34,8367,8608,2.404739776951673,0.39498141263940517,97.20027881040892
PARKER,143.0,288,23,5528,5839,4.9323514300393905,0.39390306559342353,94.67374550436719
PARKER,145.0,176,7,2123,2306,7.632263660017347,0.3035559410234172,92.06418039895924
PARKER,146.0,534,23,8061,8618,6.196333255975865,0.2668832675794848,93.53678347644465
PARKER,147.0,345,17,6759,7121,4.844825165004915,0.23873051537705378,94.91644431961804
PARKER,148.0,72,3,2304,2379,3.0264817150063053,0.12610340479192939,96.84741488020177
PARKER,149.0,241,30,3401,3672,6.563180827886709,0.8169934640522877,92.619825708061
PARKER,150.0,74,4,2120,2198,3.3666969972702456,0.18198362147406735,96.45131938125569
PARMER,131.0,7,0,539,546,1.282051282051282,0.0,98.71794871794873
PARMER,133.0,4,0,62,66,6.0606060606060606,0.0,93.93939393939394
PARMER,141.0,72,1,1522,1595,4.5141065830721,0.06269592476489029,95.42319749216301
PARMER,142.0,39,0,1093,1132,3.4452296819787986,0.0,96.5547703180212
PARMER,144.0,74,2,1155,1231,6.011372867587327,0.16246953696181965,93.82615759545085
PECOS,7.0,311,127,7908,8346,3.726335969326623,1.5216870357057273,94.75197699496765
POLK,4.0,2268,135,42130,44533,5.092852491410864,0.303145981631599,94.60400152695753
POTTER,87.0,2625,323,56883,59831,4.387357724256656,0.539853921879962,95.07278835386337
PRESIDIO,31.0,10,519,3915,4444,0.22502250225022502,11.678667866786679,88.0963096309631
RAINS,62.0,611,42,8766,9419,6.486888204692642,0.4459072088332095,93.06720458647415
RANDALL,126.0,102,14,3916,4032,2.5297619047619047,0.3472222222222222,97.12301587301587
RANDALL,128.0,286,24,4309,4619,6.1918164104784585,0.5195929854946958,93.28859060402685
RANDALL,129.0,417,18,8054,8489,4.912239368594652,0.21203910943574036,94.87572152196961
RANDALL,130.0,166,17,5006,5189,3.1990749662748117,0.32761611100404703,96.47330892272115
RANDALL,131.0,715,57,12026,12798,5.586810439131114,0.44538209095171116,93.96780746991718
RANDALL,133.0,184,0,4010,4194,4.387219837863614,0.0,95.61278016213639
RANDALL,134.0,1130,42,11700,12872,8.778744561839652,0.32628962088253577,90.89496581727782
RANDALL,135.0,140,24,2920,3084,4.539559014267185,0.7782101167315175,94.68223086900129
RANDALL,137.0,257,7,4439,4703,5.464597065702743,0.1488411652136934,94.38656176908357
RANDALL,139.0,404,28,4533,4965,8.136958710976838,0.5639476334340383,91.29909365558913
RANDALL,141.0,400,34,4509,4943,8.092251669026906,0.687841391867287,91.21990693910581
RANDALL,142.0,151,10,3476,3637,4.1517734396480614,0.27495188342040144,95.57327467693155
RANDALL,143.0,83,2,1608,1693,4.90253987005316,0.11813349084465447,94.9793266391022
RANDALL,144.0,326,14,4394,4734,6.886354034643008,0.2957329953527672,92.81791297000423
RANDALL,145.0,128,3,3023,3154,4.058338617628408,0.09511731135066583,95.84654407102093
RANDALL,146.0,43,3,288,334,12.874251497005988,0.8982035928143712,86.22754491017965
RANDALL,147.0,662,26,8985,9673,6.843791998345912,0.26878941383231675,92.88741858782177
RANDALL,150.0,289,24,6935,7248,3.9873068432671084,0.33112582781456956,95.68156732891833
REAGAN,53.0,151,1,1657,1809,8.347153123272525,0.055279159756771695,91.5975677169707
REAL,13.0,321,15,2368,2704,11.871301775147929,0.5547337278106509,87.57396449704143
RED RIVER,1.0,468,63,8242,8773,5.33454918499943,0.7181123902883848,93.94733842471219
RED RIVER,9.0,0,0,1,1,0.0,0.0,100.0
REEVES,18.0,20,565,7272,7857,0.2545500827287769,7.1910398370879465,92.55441008018327
REFUGIO,43.0,246,50,4657,4953,4.966686856450636,1.0094891984655765,94.02382394508379
ROBERTS,88.0,126,0,597,723,17.42738589211618,0.0,82.57261410788381
ROBERTSON,30.0,1066,101,11449,12616,8.449587824984148,0.800570703868104,90.74984147114775
ROCKWALL,33.0,4107,713,83428,88248,4.653929834103889,0.8079503218203246,94.53811984407578
RUNNELS,5.0,284,5,2452,2741,10.361182050346589,0.18241517694272164,89.45640277271069
RUNNELS,6.0,268,7,3812,4087,6.557377049180328,0.1712747736726205,93.27134817714705
RUSK,11.0,2009,203,32185,34397,5.840625635956624,0.5901677471872547,93.56920661685612
SABINE,12.0,534,24,5593,6151,8.68151520078036,0.3901804584620387,90.9283043407576
SABINE,14.0,154,12,2162,2328,6.61512027491409,0.5154639175257731,92.86941580756015
SAN AUGUSTINE,32.0,124,15,1941,2080,5.961538461538462,0.7211538461538461,93.3173076923077
SAN AUGUSTINE,34.0,234,34,3716,3984,5.873493975903615,0.853413654618474,93.27309236947792
SAN JACINTO,37.0,765,45,9046,9856,7.76176948051948,0.4565746753246753,91.78165584415584
SAN JACINTO,38.0,838,57,9775,10670,7.853795688847236,0.5342080599812559,91.61199625117152
SAN PATRICIO,74.0,393,76,9849,10318,3.8088776894747047,0.7365768559798411,95.45454545454545
SAN PATRICIO,79.0,913,365,33775,35053,2.604627278692266,1.0412803469032608,96.35409237440447
SAN SABA,33.0,492,6,3305,3803,12.93715487772811,0.15777018143570865,86.90507494083619
SCHLEICHER,83.0,169,23,1544,1736,9.735023041474653,1.3248847926267282,88.94009216589862
SCURRY,3.0,366,11,4671,5048,7.25039619651347,0.2179080824088748,92.53169572107765
SCURRY,16.0,353,9,3990,4352,8.111213235294118,0.2068014705882353,91.68198529411765
SHACKELFORD,62.0,231,3,2208,2442,9.45945945945946,0.12285012285012285,90.41769041769042
SHELBY,11.0,1089,41,15260,16390,6.644295302013423,0.25015253203172666,93.10555216595485
SHERMAN,54.0,71,0,533,604,11.754966887417218,0.0,88.24503311258279
SHERMAN,55.0,78,1,769,848,9.19811320754717,0.1179245283018868,90.68396226415094
SMITH,35.0,1713,324,30846,32883,5.209378706322416,0.9853115591643098,93.80530973451327
SMITH,36.0,865,345,21791,23001,3.7607060562584236,1.4999347854441112,94.73935915829746
SMITH,39.0,3114,385,43782,47281,6.586155115162538,0.8142805778219581,92.5995643070155
SMITH,40.0,1855,278,27786,29919,6.200073531869381,0.9291754403556269,92.87075102777499
SMITH,41.0,1421,324,27368,29113,4.88098100504929,1.1129048878507883,94.00611410709992
SOMERVELL,12.0,757,28,6650,7435,10.181573638197714,0.3765971755211836,89.44182918628111
STARR,7.0,28,1032,35341,36401,0.0769209637097882,2.8350869481607646,97.08799208812945
STEPHENS,9.0,580,5,5322,5907,9.818858980870154,0.08464533604198408,90.09649568308787
STERLING,43.0,132,2,740,874,15.102974828375288,0.2288329519450801,84.66819221967964
STONEWALL,88.0,59,5,893,957,6.165099268547544,0.522466039707419,93.31243469174504
SUTTON,83.0,344,11,1999,2354,14.613423959218352,0.46728971962616817,84.91928632115548
SWISHER,60.0,290,11,3608,3909,7.418777180864672,0.28140189306728064,92.29982092606804
TARRANT,90.0,928,1697,92054,94679,0.9801539940219055,1.7923721205335925,97.22747388544451
TARRANT,91.0,3840,1069,111965,116874,3.285589609322861,0.9146602323870151,95.79975015829012
